,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,631351.0,-293613.0,,
June 2013,826705.0,-426914.0,,
September 2013,618761.0,-336426.0,,
December 2013,604032.0,-983049.0,3396466.0,30737.0
March 2014,333953.0,-77078.0,,
June 2014,454340.0,-128916.0,3667402.0,72167.0
September 2014,484647.0,-119007.0,3749745.0,55759.0
December 2014,3262887.0,-3436015.0,3756207.0,138112.0
March 2015,589454.0,-2033243.0,3741062.0,158967.0
June 2015,538329.0,-417597.0,3612649.0,112642.0
September 2015,407678.0,-214945.0,3584242.0,122129.0
