,OperatingExpenses,NetIncomeLoss,Assets
June 2015,,,
September 2015,70613000.0,-11169000.0,2839577000.0
December 2015,52331000.0,-11169000.0,2833359000.0
March 2016,62608000.0,-12889500.0,2792178000.0
June 2016,,-12889500.0,2775015000.0
September 2016,,-12889500.0,2760438000.0
December 2016,,-12889500.0,2712237000.0
March 2017,,-19838000.0,2681045000.0
June 2017,,-21219000.0,2766082000.0
September 2017,,10514000.0,2729228000.0
December 2017,,-43211000.0,2775817000.0
March 2018,,10328000.0,2696015000.0
June 2018,,-6771000.0,2614608000.0
September 2018,,-22216000.0,2965036000.0
December 2018,,-54813000.0,2876076000.0
March 2019,,-6967000.0,2839825000.0
June 2019,,-16903000.0,2798748000.0
September 2019,,-10878000.0,2793198000.0
December 2019,,-24649000.0,2750612000.0
March 2020,,-20664000.0,2764368000.0
June 2020,,72000.0,2778937000.0
September 2020,,-50053000.0,2743015000.0
December 2020,,-34381000.0,2648943000.0
March 2021,,-7720000.0,2612376000.0
June 2021,,-72840000.0,2502533000.0
September 2021,,-20534000.0,2494706000.0
December 2021,,72945000.0,2414138000.0
March 2022,,-52205000.0,2335973000.0
June 2022,,-110755000.0,2237313000.0
