,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2011,18.75,,-18.75,,
September 2011,18.75,,-18.75,,
December 2011,18.75,,-18.75,,
March 2012,18.75,,-18.75,,
June 2012,50.0,,-50.0,,
September 2012,50.0,,-50.0,,
December 2012,68.0,,-68.0,,
March 2013,79.0,,0.0,10053.0,10053.0
June 2013,3081.0,4190.0,-3081.0,,
September 2013,4464.0,4190.0,-4464.0,,
December 2013,2129.0,4190.0,-2129.0,2879.0,2879.0
March 2014,7086.0,4190.0,0.0,21093.0,21093.0
June 2014,326343.0,6787.0,-17204.0,4289.0,4289.0
September 2014,285252.0,6787.0,-3889.0,,
December 2014,336863.0,6787.0,-336863.0,0.0,0.0
March 2015,-921310.0,6787.0,330808.0,1259748.0,1249197.0
June 2015,412709.0,,30847.0,2041484.0,2031683.0
September 2015,1411457.0,,-1439282.0,,
December 2015,882025.0,,-1469473.0,5204806.0,5090947.0
