,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,83500000.0,1682500000.0,,
June 2008,83500000.0,1682500000.0,,
September 2008,83500000.0,2080000000.0,,
December 2008,83500000.0,1445000000.0,32972000000.0,14939000000.0
March 2009,83750000.0,1476000000.0,,
June 2009,83750000.0,1546000000.0,,
September 2009,83750000.0,1798000000.0,33705000000.0,14277000000.0
December 2009,83750000.0,1522000000.0,34552000000.0,14682000000.0
March 2010,97750000.0,1703000000.0,34173000000.0,13078000000.0
June 2010,97750000.0,1982000000.0,,
September 2010,97750000.0,1822000000.0,36879000000.0,15482000000.0
December 2010,97750000.0,1752000000.0,35050000000.0,13756000000.0
March 2011,103250000.0,1919000000.0,35554000000.0,13393000000.0
June 2011,103250000.0,2409000000.0,36794000000.0,14333000000.0
September 2011,103250000.0,2377000000.0,36220000000.0,15090000000.0
December 2011,103250000.0,1886000000.0,35488000000.0,14859000000.0
March 2012,103750000.0,2161000000.0,36399000000.0,15338000000.0
June 2012,103750000.0,2317000000.0,35798000000.0,15561000000.0
September 2012,103750000.0,2227000000.0,38309000000.0,17600000000.0
December 2012,103750000.0,2095000000.0,37670000000.0,16590000000.0
March 2013,112250000.0,2125000000.0,37418000000.0,16661000000.0
June 2013,112250000.0,2124000000.0,37140000000.0,16755000000.0
September 2013,112250000.0,2340000000.0,36795000000.0,16016000000.0
December 2013,112250000.0,1987000000.0,38168000000.0,16852000000.0
March 2014,108250000.0,1875000000.0,36137000000.0,14825000000.0
June 2014,108250000.0,1851000000.0,36325000000.0,14710000000.0
September 2014,108250000.0,2155000000.0,35401000000.0,14761000000.0
December 2014,108250000.0,1612000000.0,35187000000.0,15484000000.0
March 2015,105750000.0,1795000000.0,33255000000.0,14275000000.0
June 2015,105750000.0,1887000000.0,32713000000.0,13772000000.0
September 2015,105750000.0,1942000000.0,32011000000.0,14112000000.0
December 2015,105750000.0,1249000000.0,33956000000.0,15804000000.0
March 2016,107250000.0,1530000000.0,34621000000.0,15928000000.0
June 2016,107250000.0,1788000000.0,34802000000.0,16046000000.0
September 2016,107250000.0,1938000000.0,35577000000.0,16574000000.0
December 2016,107250000.0,1711000000.0,36851000000.0,17608000000.0
March 2017,113250000.0,1590000000.0,36627000000.0,16884000000.0
June 2017,113250000.0,1781000000.0,38660000000.0,18432000000.0
September 2017,113250000.0,1970000000.0,41951000000.0,20859000000.0
December 2017,113250000.0,694000000.0,42968000000.0,21594000000.0
March 2018,95750000.0,1556000000.0,43070000000.0,20593000000.0
June 2018,95750000.0,2198000000.0,40721000000.0,20028000000.0
September 2018,95750000.0,2247000000.0,39380000000.0,18538000000.0
December 2018,95750000.0,1910000000.0,39801000000.0,19442000000.0
March 2019,116250000.0,1354000000.0,38042000000.0,15741000000.0
June 2019,116250000.0,2319000000.0,39923000000.0,17163000000.0
September 2019,116250000.0,1896000000.0,41420000000.0,19575000000.0
December 2019,116250000.0,1616000000.0,42875000000.0,20514000000.0
March 2020,123750000.0,1826000000.0,37494000000.0,16861000000.0
June 2020,123750000.0,1947000000.0,39162000000.0,17776000000.0
September 2020,123750000.0,2307000000.0,39129000000.0,17453000000.0
December 2020,123750000.0,1976000000.0,44815000000.0,21492000000.0
March 2021,154250000.0,2418000000.0,39804000000.0,17910000000.0
June 2021,154250000.0,2172000000.0,40686000000.0,18743000000.0
September 2021,154250000.0,2426000000.0,41589000000.0,17846000000.0
December 2021,154250000.0,2093000000.0,41290000000.0,17717000000.0
