,NetIncomeLoss,Assets
March 2009,-10190750.0,
June 2009,-10190750.0,
September 2009,-10190750.0,
December 2009,-10190750.0,
March 2010,1586000.0,
June 2010,-343000.0,
September 2010,1635000.0,
December 2010,4031000.0,4170848000.0
March 2011,5461000.0,
June 2011,5488000.0,4094218000.0
September 2011,6742000.0,4118509000.0
December 2011,7561000.0,4173076000.0
March 2012,14371000.0,4236366000.0
June 2012,9205000.0,4232423000.0
September 2012,11236000.0,4250168000.0
December 2012,10310000.0,4304821000.0
March 2013,11865000.0,4252830000.0
June 2013,10815000.0,4338264000.0
September 2013,10403000.0,4325911000.0
December 2013,11447000.0,5437262000.0
March 2014,13620000.0,5452936000.0
June 2014,15160000.0,5615120000.0
September 2014,16122000.0,5591383000.0
December 2014,15260000.0,5824127000.0
March 2015,16172000.0,5877521000.0
June 2015,17968000.0,6140308000.0
September 2015,17067000.0,6189797000.0
December 2015,14177000.0,6761003000.0
March 2016,17693000.0,6798539000.0
June 2016,20006000.0,6906418000.0
September 2016,21059000.0,7022352000.0
December 2016,22293000.0,7211611000.0
March 2017,23193000.0,7326193000.0
June 2017,24136000.0,7805029000.0
September 2017,24358000.0,9049403000.0
December 2017,24383000.0,9367478000.0
March 2018,36679000.0,9472796000.0
June 2018,39634000.0,9734715000.0
September 2018,41113000.0,9787282000.0
December 2018,41713000.0,9884716000.0
March 2019,38817000.0,10210925000.0
June 2019,41056000.0,10737857000.0
September 2019,36757000.0,12325061000.0
December 2019,47830000.0,12457254000.0
March 2020,34263000.0,12693518000.0
June 2020,32992000.0,13819378000.0
September 2020,36210000.0,13737350000.0
December 2020,45135000.0,14067210000.0
March 2021,49469000.0,14629066000.0
June 2021,55559000.0,14923097000.0
September 2021,52770000.0,15060725000.0
December 2021,47733000.0,15453149000.0
March 2022,48586000.0,15465258000.0
June 2022,38991000.0,17780492000.0
