,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,,3284000.0,-4049500.0,,,
June 2013,,3284000.0,-4049500.0,,,
September 2013,,3284000.0,-4049500.0,,,
December 2013,,3284000.0,-4049500.0,,,
March 2014,,3851000.0,-4350000.0,,,
June 2014,,3363000.0,-4189000.0,,,
September 2014,,2164000.0,-2633000.0,,,
December 2014,,2822000.0,-3486000.0,28543000.0,28442000.0,101000.0
March 2015,215750.0,3017000.0,-4314000.0,,,
June 2015,215750.0,4465000.0,-5852000.0,101247000.0,101090000.0,157000.0
September 2015,215750.0,4279000.0,-6089000.0,93842000.0,93647000.0,195000.0
December 2015,215750.0,4293000.0,-6563000.0,87909000.0,87686000.0,223000.0
March 2016,647500.0,5567000.0,-7838000.0,80937000.0,80713000.0,224000.0
June 2016,647500.0,6424000.0,-8479000.0,74565000.0,74214000.0,351000.0
September 2016,1118000.0,5669000.0,-7433000.0,67342000.0,67030000.0,312000.0
December 2016,1725000.0,5656000.0,-7713000.0,12595000.0,11855000.0,272000.0
March 2017,2731000.0,2758000.0,-8916000.0,53009000.0,52937000.0,72000.0
June 2017,4375000.0,359000.0,-3598000.0,49644000.0,49626000.0,18000.0
September 2017,4682000.0,2750000.0,2122000.0,90786000.0,88085000.0,
December 2017,4917000.0,4759000.0,2609000.0,85222000.0,82548000.0,
March 2018,5900000.0,3792000.0,-5306000.0,80699000.0,77987000.0,
June 2018,8804000.0,5718000.0,-7907000.0,73124000.0,71795000.0,
September 2018,12386000.0,10529000.0,-12139000.0,64508000.0,63080000.0,
December 2018,11445000.0,8931000.0,-11135000.0,54873000.0,53545000.0,
March 2019,12695000.0,10350000.0,-12381000.0,67105000.0,64895000.0,
June 2019,12719000.0,10166000.0,-11856000.0,70087000.0,57222000.0,
September 2019,11999000.0,9532000.0,-11475000.0,64739000.0,52454000.0,
December 2019,7901000.0,5799000.0,-6140000.0,54093000.0,42302000.0,
March 2020,6656000.0,4878000.0,-5533000.0,49849000.0,38088000.0,
June 2020,10440000.0,7096000.0,-9928000.0,102695000.0,91236000.0,
September 2020,8884000.0,6156000.0,-6137000.0,154033000.0,142550000.0,
December 2020,12104000.0,9055000.0,-6342000.0,144090000.0,107101000.0,
March 2021,13693000.0,10437000.0,-10643000.0,129977000.0,100482000.0,
June 2021,17924000.0,14634000.0,-11029000.0,159818000.0,139736000.0,
September 2021,21779000.0,18309000.0,-13494000.0,233480000.0,183749000.0,
December 2021,19906000.0,15362000.0,-15167000.0,255900000.0,192013000.0,
March 2022,21086000.0,16311000.0,-7527000.0,233938000.0,176096000.0,
June 2022,21781000.0,17587000.0,-18098000.0,215826000.0,172289000.0,
