,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,31039250.0,8105500.0,,,,
June 2009,31039250.0,8105500.0,,,,
September 2009,31039250.0,8105500.0,,,,
December 2009,31039250.0,8105500.0,,,,
March 2010,8570000.0,7716000.0,,,,
June 2010,12412000.0,6996000.0,,,,
September 2010,7577000.0,6722000.0,,,,
December 2010,42614000.0,5970000.0,,183506000.0,64990000.0,
March 2011,6552000.0,6337000.0,,,,
June 2011,7243000.0,7028000.0,,176845000.0,63670000.0,
September 2011,6956000.0,6442000.0,,182872000.0,81733000.0,
December 2011,6865000.0,6509000.0,,172891000.0,74967000.0,
March 2012,6173000.0,5883000.0,,172806000.0,78228000.0,
June 2012,5818000.0,5578000.0,,174568000.0,81656000.0,
September 2012,6242000.0,5197000.0,,161884000.0,71812000.0,
December 2012,5900000.0,4976000.0,,142910000.0,54751000.0,
March 2013,6662000.0,5396000.0,,155177000.0,69651000.0,
June 2013,5917000.0,5145000.0,,163060000.0,83277000.0,
September 2013,6937000.0,5247000.0,,164229000.0,83260000.0,
December 2013,6039000.0,5626000.0,,163694000.0,86335000.0,
March 2014,6088000.0,5917000.0,,153616000.0,77749000.0,
June 2014,6530000.0,5620000.0,,150859000.0,76666000.0,
September 2014,5669000.0,4629000.0,,158796000.0,88411000.0,
December 2014,5137000.0,5015000.0,,146617000.0,77742000.0,12278000.0
March 2015,5717000.0,5606000.0,,137427000.0,70243000.0,
June 2015,5373000.0,5262000.0,,132061000.0,67696000.0,
September 2015,4966000.0,3981000.0,,123467000.0,64430000.0,
December 2015,3719000.0,3422000.0,,109907000.0,52634000.0,4403000.0
March 2016,4186000.0,4075000.0,,107715000.0,51002000.0,
June 2016,3961000.0,3850000.0,,108468000.0,52028000.0,
September 2016,3971000.0,3860000.0,,125636000.0,68869000.0,
December 2016,4112000.0,4001000.0,,117662000.0,58190000.0,
March 2017,4771000.0,4420000.0,,131688000.0,52373000.0,
June 2017,4388000.0,3917000.0,,124985000.0,45096000.0,
September 2017,2845000.0,2374000.0,,105284000.0,27163000.0,
December 2017,3588000.0,3117000.0,,112350000.0,35379000.0,
March 2018,4405000.0,3898000.0,,115145000.0,40643000.0,
June 2018,7959000.0,2495000.0,,108653000.0,41038000.0,
September 2018,4098000.0,3627000.0,,108034000.0,42246000.0,
December 2018,11669000.0,3605000.0,,99165000.0,43078000.0,
March 2019,4031000.0,3828000.0,-1042000.0,129579000.0,57196000.0,
June 2019,4098000.0,3895000.0,-1018000.0,129258000.0,57865000.0,
September 2019,4252000.0,4049000.0,-898000.0,126002000.0,56514000.0,
December 2019,5388000.0,4314000.0,-1565000.0,122866000.0,54713000.0,
March 2020,4492000.0,4309000.0,954000.0,134298000.0,62341000.0,
June 2020,4382000.0,4198000.0,529000.0,138452000.0,67588000.0,
September 2020,4213000.0,4030000.0,-1003000.0,126056000.0,56120000.0,
December 2020,4492000.0,4309000.0,-1967000.0,119682000.0,50595000.0,
March 2021,4593000.0,4410000.0,-1210000.0,134221000.0,65629000.0,
June 2021,4509000.0,4325000.0,10252000.0,129019000.0,60586000.0,
September 2021,4071000.0,3888000.0,-2105000.0,114478000.0,47556000.0,
December 2021,4932000.0,4749000.0,-4090000.0,118047000.0,52325000.0,
March 2022,4085000.0,3902000.0,-2404000.0,130455000.0,64395000.0,
June 2022,4306000.0,4122000.0,-2703000.0,126867000.0,61534000.0,
