,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,12778160.0,1063282.0,782943.0,,,
December 2010,12878402.0,1140135.0,716265.0,,,
March 2011,11777157.0,1099705.0,770719.0,,,
June 2011,19895963.0,2032232.0,581697.0,56620552.0,45077361.0,10115128.0
September 2011,20120318.0,2661126.0,655027.0,,,
December 2011,19142383.0,2432105.0,417497.0,73446362.0,49581289.0,22221879.0
March 2012,20017722.0,3021965.0,-74617.0,79215538.0,50101180.0,27439381.0
June 2012,20947780.0,3232958.0,903487.0,84503398.0,55476365.0,27291876.0
September 2012,21122738.0,2900237.0,403153.0,87669322.0,59249389.0,26646736.0
December 2012,21790650.0,2526233.0,20780.0,80183733.0,50752449.0,27882343.0
March 2013,19066538.0,2115736.0,881810.0,79431218.0,51507328.0,26504247.0
June 2013,19030812.0,2228081.0,2351715.0,83752816.0,56870245.0,25592753.0
September 2013,21025807.0,2656191.0,1091737.0,88253192.0,61872099.0,25177216.0
December 2013,22213080.0,2627915.0,263573.0,110189712.0,65674557.0,43139135.0
March 2014,21167202.0,2815653.0,1648114.0,107390470.0,60656187.0,45406425.0
June 2014,24305063.0,2628372.0,2114889.0,120014233.0,74820972.0,43928154.0
September 2014,23916444.0,2648066.0,1520664.0,119491561.0,72403663.0,45474039.0
December 2014,26080611.0,2882218.0,838739.0,121207925.0,71896756.0,46853542.0
March 2015,25593691.0,3579001.0,1336125.0,120946012.0,71338643.0,46530864.0
June 2015,37582254.0,6274715.0,2179472.0,305038000.0,146478914.0,149154000.0
September 2015,49059635.0,6463434.0,339000.0,306876055.0,147545013.0,146315395.0
December 2015,50153196.0,6629000.0,-2016067.0,295100400.0,140356384.0,141431322.0
March 2016,42273000.0,5865425.0,-1719000.0,282625229.0,130513614.0,139463879.0
June 2016,45512169.0,6773141.0,-123000.0,263469000.0,113373000.0,137643000.0
September 2016,45643000.0,5782000.0,1862000.0,277633000.0,129848000.0,135671000.0
December 2016,45699000.0,5569000.0,2610000.0,270870000.0,124716000.0,133501000.0
March 2017,43689000.0,5575000.0,907000.0,263084000.0,118414000.0,131537000.0
June 2017,49117000.0,7045000.0,-517000.0,289540000.0,129720000.0,144593000.0
September 2017,43915000.0,6848000.0,827000.0,295285000.0,136212000.0,143466000.0
December 2017,203896000.0,6352000.0,3841000.0,290473000.0,135622000.0,138720000.0
March 2018,47690000.0,7150000.0,678000.0,286485000.0,133908000.0,136160000.0
June 2018,-106255000.0,8097000.0,4842000.0,305438000.0,153274000.0,133598000.0
September 2018,214050000.0,7124000.0,3083000.0,294043000.0,145226000.0,
December 2018,252088000.0,7522000.0,5870000.0,300861000.0,154804000.0,
March 2019,201281000.0,6812000.0,2932000.0,271454000.0,126781000.0,
June 2019,198379000.0,7005000.0,4461000.0,267710000.0,124892000.0,
September 2019,195741000.0,7664000.0,3235000.0,293077000.0,137767000.0,
December 2019,197711000.0,6680000.0,2587000.0,287149000.0,134777000.0,
March 2020,176516000.0,8027000.0,53000.0,304385000.0,142164000.0,
June 2020,267727000.0,7177000.0,4666000.0,300040000.0,140588000.0,
September 2020,171090000.0,5654000.0,3088000.0,288862000.0,134463000.0,
December 2020,212778000.0,5568000.0,3812000.0,300208000.0,146787000.0,
March 2021,231084000.0,6688000.0,4984000.0,328354000.0,160964000.0,
June 2021,248191000.0,6524000.0,11059000.0,357241000.0,176310000.0,
September 2021,276356000.0,6790000.0,7079000.0,383074000.0,208187000.0,
December 2021,322170000.0,8352000.0,6948000.0,490575000.0,284767000.0,
March 2022,442402000.0,10312000.0,14339000.0,554934000.0,342536000.0,
