,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-9621500.0,,
June 2009,,-9621500.0,,
September 2009,,-9621500.0,,
December 2009,,-9621500.0,869576000.0,
March 2010,,-6063000000.0,,
June 2010,,1445000000.0,,
September 2010,,-438000000.0,,
December 2010,,1304000000.0,1013012000.0,122322000.0
March 2011,,6136000.0,1007801000.0,
June 2011,,13186000.0,1008980000.0,114298000.0
September 2011,,-27900000.0,1029021000.0,106017000.0
December 2011,,-29830000000.0,3248427000.0,200767000.0
March 2012,,-42300000.0,3475700000.0,248643000.0
June 2012,,-5100000.0,3428600000.0,193426000.0
September 2012,,-7446000.0,3643995000.0,501100000.0
December 2012,,-57952000.0,4002700000.0,561709000.0
March 2013,,7800000.0,3939400000.0,604700000.0
June 2013,,-3000000.0,3567400000.0,345600000.0
September 2013,,-41300000.0,3496700000.0,388100000.0
December 2013,,16100000.0,2541100000.0,355400000.0
March 2014,925000.0,-22500000.0,3296800000.0,315200000.0
June 2014,925000.0,-56300000.0,2392500000.0,274700000.0
September 2014,925000.0,-91100000.0,2178100000.0,288200000.0
December 2014,925000.0,4100000.0,2916600000.0,225600000.0
March 2015,1100000.0,12300000.0,1957300000.0,964000000.0
June 2015,0.0,13500000.0,2299900000.0,485400000.0
September 2015,0.0,-4000000.0,1910200000.0,162900000.0
December 2015,0.0,,1674600000.0,160300000.0
March 2016,,-12900000.0,1660000000.0,143100000.0
June 2016,,-16400000.0,1709900000.0,241400000.0
September 2016,,-80500000.0,1521900000.0,176000000.0
December 2016,,,1456800000.0,164900000.0
March 2017,,-600000.0,1441500000.0,170900000.0
June 2017,,-19700000.0,1374100000.0,193700000.0
September 2017,,-33700000.0,1313900000.0,217600000.0
December 2017,,,1158800000.0,169000000.0
March 2018,,14200000.0,1113100000.0,146800000.0
June 2018,,1000000.0,1067800000.0,136300000.0
September 2018,,-4700000.0,1058600000.0,123900000.0
December 2018,,,1031500000.0,136300000.0
March 2019,,2400000.0,1027000000.0,131700000.0
June 2019,,2900000.0,994500000.0,130000000.0
September 2019,,14300000.0,997200000.0,123100000.0
December 2019,,,935600000.0,152700000.0
March 2020,,23700000.0,882000000.0,112700000.0
June 2020,,-4000000.0,848900000.0,90900000.0
September 2020,,17800000.0,840400000.0,89900000.0
December 2020,,,847200000.0,106400000.0
March 2021,,1600000.0,823900000.0,93000000.0
