,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2010,12000.0,0.0,-12000.0,100.0,100.0
March 2011,4182.0,0.0,-4182.0,,
June 2011,3010.0,0.0,-1810.0,,
September 2011,0.0,0.0,-1000.0,2233.0,
December 2011,45137.0,0.0,-41752.0,112731.0,112731.0
March 2012,113500.0,110000.0,-113000.0,1031.0,1031.0
June 2012,14140.0,0.0,-12540.0,491.0,491.0
September 2012,2500.0,0.0,-2000.0,591.0,591.0
December 2012,10000.0,0.0,-10000.0,91.0,91.0
March 2013,82755.0,0.0,-82755.0,1058998.0,1058998.0
June 2013,145875.0,,-943276.0,2433175.0,1576334.0
September 2013,344152.0,,-1654003.0,3526572.0,3152548.0
December 2013,362123.0,,-1368452.0,197924.0,181325.0
March 2014,237418.0,,-422043.0,270304.0,254433.0
June 2014,383561.0,,-3299231.0,642468.0,619865.0
September 2014,372115.0,,-9478458.0,570703.0,527308.0
December 2014,324287.0,,4129224.0,398168.0,355636.0
