,NetIncomeLoss,Assets
March 2009,-128553250.0,
June 2009,-128553250.0,
September 2009,-128553250.0,
December 2009,-128553250.0,
March 2010,-84996000.0,
June 2010,-39305000.0,10833875000.0
September 2010,-62471000.0,10638904000.0
December 2010,-106153000.0,9965645000.0
March 2011,-68678000.0,9724113000.0
June 2011,24157000.0,9495630000.0
September 2011,32944000.0,9600188000.0
December 2011,18244000.0,9462849000.0
March 2012,24861000.0,9577346000.0
June 2012,303176000.0,9670493000.0
September 2012,20991000.0,9724790000.0
December 2012,23247000.0,9586683000.0
