,NetIncomeLoss,Assets
March 2009,3365750.0,
June 2009,3365750.0,
September 2009,3365750.0,
December 2009,3365750.0,
March 2010,4605000.0,
June 2010,5018000.0,
September 2010,4705000.0,
December 2010,4064000.0,1711023000.0
March 2011,4770000.0,
June 2011,4673000.0,1855134000.0
September 2011,5286000.0,1940018000.0
December 2011,4728000.0,2022407000.0
March 2012,5151000.0,2081899000.0
June 2012,5404000.0,2007538000.0
September 2012,4787000.0,2053167000.0
December 2012,5051000.0,2108290000.0
March 2013,5639000.0,2140671000.0
June 2013,5307000.0,2227862000.0
September 2013,5179000.0,2362878000.0
December 2013,5175000.0,2399892000.0
March 2014,5957000.0,2407115000.0
June 2014,5544000.0,2523678000.0
September 2014,6054000.0,2570805000.0
December 2014,5459000.0,2721494000.0
March 2015,6485000.0,2790116000.0
June 2015,6276000.0,2828714000.0
September 2015,6511000.0,2993170000.0
December 2015,6618000.0,3130343000.0
March 2016,7430000.0,3234376000.0
June 2016,7620000.0,3367288000.0
September 2016,7998000.0,3434495000.0
December 2016,7518000.0,3510320000.0
March 2017,9081000.0,3607030000.0
June 2017,9133000.0,3705294000.0
September 2017,9342000.0,3733142000.0
December 2017,7566000.0,3894708000.0
March 2018,11111000.0,4185424000.0
June 2018,10315000.0,4292475000.0
September 2018,10057000.0,4249995000.0
December 2018,10090000.0,4241060000.0
March 2019,10841000.0,4222676000.0
June 2019,10744000.0,4202141000.0
September 2019,10783000.0,4162595000.0
December 2019,9187000.0,4097843000.0
March 2020,9148000.0,4094367000.0
June 2020,10759000.0,4248328000.0
September 2020,10767000.0,4011308000.0
December 2020,10529000.0,4069141000.0
March 2021,11267000.0,4254998000.0
June 2021,11388000.0,4110781000.0
September 2021,11422000.0,4096856000.0
December 2021,9012000.0,4068789000.0
March 2022,12083000.0,4190678000.0
June 2022,12481000.0,4310584000.0
