,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2014,565.0,,-642.0,396407.0,
September 2014,0.0,,-82516.0,46571143.0,567945.0
December 2014,0.0,,-106597.0,46478415.0,469866.0
March 2015,0.0,,-136125.0,46374870.0,360138.0
June 2015,0.0,,-71314.0,46269998.0,248288.0
September 2015,0.0,,-192407.0,46231060.0,194606.0
December 2015,0.0,,60242.0,46199240.0,139322.0
March 2016,,,-384646.0,46139860.0,89069.0
June 2016,,,-559207.0,46078646.0,64220.0
September 2016,11661000.0,10207000.0,1813000.0,,
December 2016,15867000.0,14218000.0,-2511000.0,206875000.0,155183000.0
March 2017,15575000.0,14567000.0,-1214000.0,199119000.0,148043000.0
June 2017,13803000.0,12787000.0,669000.0,186550000.0,137367000.0
September 2017,14416000.0,13609000.0,128000.0,201807000.0,153746000.0
December 2017,15811000.0,15060000.0,1129000.0,213020000.0,166260000.0
March 2018,16001000.0,15666000.0,-2424000.0,209498000.0,161600000.0
June 2018,14021000.0,13685000.0,709000.0,223311000.0,175015000.0
September 2018,13629000.0,13325000.0,-3505000.0,258672000.0,210175000.0
December 2018,14710000.0,14413000.0,3375000.0,253634000.0,204986000.0
March 2019,16220000.0,16045000.0,2146000.0,224055000.0,174807000.0
June 2019,17254000.0,17079000.0,-1289000.0,233369000.0,184552000.0
September 2019,16717000.0,16568000.0,-3412000.0,241354000.0,195166000.0
December 2019,13619000.0,13476000.0,780000.0,261617000.0,195380000.0
March 2020,16942000.0,16799000.0,-52000.0,263154000.0,199382000.0
June 2020,14026000.0,13752000.0,2947000.0,270003000.0,207685000.0
September 2020,17154000.0,17045000.0,2525000.0,300786000.0,237721000.0
December 2020,16109000.0,16005000.0,387000.0,262157000.0,199417000.0
March 2021,17249000.0,17145000.0,-2282000.0,256489000.0,195855000.0
June 2021,17336000.0,17232000.0,732000.0,258289000.0,199726000.0
September 2021,18389000.0,18302000.0,3986000.0,265678000.0,209683000.0
December 2021,18946000.0,18757000.0,4278000.0,267512000.0,192906000.0
March 2022,19133000.0,18734000.0,-1516000.0,281003000.0,209995000.0
June 2022,19854000.0,18690000.0,866000.0,271045000.0,201930000.0
