,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,22209500.0,13682000.0,,
June 2010,22209500.0,22106000.0,,
September 2010,22209500.0,10145000.0,,
December 2010,22209500.0,18254000.0,1304205000.0,119651000.0
March 2011,24043000.0,8175000.0,,
June 2011,26217000.0,35658000.0,1455543000.0,130411000.0
September 2011,24552000.0,35857000.0,1510660000.0,137276000.0
December 2011,24279000.0,17317000.0,1593992000.0,115620000.0
March 2012,27947000.0,-110344000.0,1511183000.0,102343000.0
June 2012,25039000.0,7809000.0,2681576000.0,134109000.0
September 2012,29118000.0,38783000.0,2789034000.0,112884000.0
December 2012,33664000.0,-6870000.0,2998709000.0,165155000.0
March 2013,29155000.0,3248500.0,3030448000.0,138164000.0
June 2013,30322000.0,3248500.0,3117810000.0,152385000.0
September 2013,30908000.0,3248500.0,3100280000.0,149536000.0
December 2013,32100000.0,3248500.0,3125670000.0,162097000.0
