,OperatingExpenses,NetIncomeLoss,Assets
June 2013,8146000.0,0.0,
September 2013,8146000.0,0.0,
December 2013,8146000.0,0.0,
March 2014,10097000.0,0.0,
June 2014,12526000.0,0.0,
September 2014,16802000.0,0.0,
December 2014,20462000.0,0.0,832746000.0
March 2015,23332000.0,0.0,864438000.0
June 2015,24987000.0,3464000.0,942511000.0
September 2015,26397000.0,4372000.0,1044692000.0
December 2015,27612000.0,4604000.0,1101866000.0
March 2016,28504000.0,2210000.0,1179854000.0
June 2016,33382000.0,7370000.0,1376326000.0
September 2016,36908000.0,-11000.0,1582106000.0
December 2016,42596000.0,8396000.0,1892092000.0
March 2017,45613000.0,555000.0,1905731000.0
June 2017,45008000.0,2367000.0,1977542000.0
September 2017,47561000.0,1271000.0,2072997000.0
December 2017,51448000.0,-1232000.0,2266730000.0
March 2018,54900000.0,10460000.0,2391909000.0
June 2018,56033000.0,5891000.0,2460555000.0
September 2018,57869000.0,4394000.0,2715418000.0
December 2018,60440000.0,-6636000.0,2729263000.0
March 2019,61572000.0,7411000.0,2896031000.0
June 2019,64189000.0,-7656000.0,3061855000.0
September 2019,68625000.0,-8860000.0,3110797000.0
December 2019,,13088000.0,3084245000.0
March 2020,,6648000.0,3278873000.0
June 2020,,10422000.0,3285050000.0
September 2020,,13487000.0,3280916000.0
December 2020,,18052000.0,3513577000.0
March 2021,,20838000.0,3651636000.0
June 2021,,28718000.0,3891246000.0
September 2021,,30224000.0,4521234000.0
December 2021,,25473000.0,5562594000.0
March 2022,,25228000.0,5621411000.0
June 2022,,25038000.0,5759041000.0
