,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2006,16884000.0,188410000.0,,
March 2007,16884000.0,188410000.0,,
June 2007,16884000.0,188410000.0,,
September 2007,16884000.0,188410000.0,,
December 2007,17999250.0,152341250.0,,
March 2008,17999250.0,152341250.0,,
June 2008,17999250.0,152341250.0,,
September 2008,17999250.0,152341250.0,5321908000.0,1961150000.0
December 2008,17120000.0,149238000.0,,
March 2009,16383333.333333334,235000.0,,
June 2009,16383333.333333334,235000.0,,
September 2009,16383333.333333334,235000.0,5146923000.0,1718439000.0
December 2009,15501000.0,-13275000.0,5158747000.0,1754578000.0
