,NetIncomeLoss,Assets
March 2010,-192309.0,
June 2010,-192309.0,
September 2010,395726.0,
December 2010,25922.0,295308727.0
March 2011,85302.0,
June 2011,158585.0,
September 2011,-1423786.0,297823412.0
December 2011,-415212.0,295880106.0
March 2012,148280.0,299288862.0
June 2012,-388708.0,296583191.0
September 2012,181477.0,294801902.0
December 2012,-1672774.0,300662859.0
March 2013,-819297.0,300063590.0
June 2013,-2153275.0,291269758.0
September 2013,-776978.0,291484304.0
December 2013,-1752510.0,286973826.0
March 2014,-437545.0,283801020.0
