,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-113148.0,,
June 2009,,-113148.0,,
September 2009,,-113148.0,,
December 2009,,-113148.0,,
March 2010,166980.0,-183654.0,,
June 2010,129784.0,-143709.0,,
September 2010,132450.0,-158214.0,,
December 2010,173989.0,-217695.0,1497916.0,651383.0
March 2011,176326.0,-200607.0,,
June 2011,183395.0,-261518.0,1473358.0,639078.0
September 2011,89545.0,-129363.0,1573371.0,728186.0
December 2011,231671.0,-328615.0,1393834.0,545924.0
March 2012,178591.0,-364708.0,1386756.0,566161.0
June 2012,158436.0,-466500.0,1214028.0,437619.0
September 2012,170558.0,-374694.0,1244857.0,458454.0
