,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,27212085.25,297395.75,-7325230.5,,
June 2020,27212085.25,297395.75,-7325230.5,,
September 2020,27212085.25,297395.75,-2065.0,114548.0,1532.0
December 2020,27212085.25,297395.75,-146686.0,116067608.0,1047530.0
March 2021,51562814.0,569351.0,1989868.0,115725964.0,722614.0
June 2021,61927238.0,664882.0,102007.0,115464516.0,457056.0
September 2021,94935615.0,1042975.0,544487.0,115288058.0,287576.0
December 2021,94935615.0,1042975.0,16543126.0,309602652.0,256032491.0
March 2022,107796987.0,1141833.0,9372437.0,325196304.0,268170785.0
June 2022,102061547.0,1148320.0,11755862.0,331855388.0,275677529.0
