,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,27154500.0,9501250.0,-285500.0,,
June 2009,27154500.0,9501250.0,-285500.0,,
September 2009,27154500.0,9501250.0,-285500.0,,
December 2009,27154500.0,9501250.0,-285500.0,,
March 2010,30350000.0,10233000.0,255000.0,,
June 2010,30269000.0,10520000.0,-594000.0,,
September 2010,30168000.0,10679000.0,1050000.0,,
December 2010,29536000.0,10790000.0,1446000.0,249557000.0,190265000.0
March 2011,34703000.0,11967000.0,328000.0,441451000.0,379864000.0
June 2011,33656000.0,12370000.0,893000.0,352529000.0,288712000.0
September 2011,33253000.0,13256000.0,1085000.0,286387000.0,221212000.0
December 2011,34820000.0,13763000.0,1976000.0,318820000.0,252800000.0
March 2012,40478000.0,15696000.0,1024000.0,540462000.0,473700000.0
June 2012,39587000.0,15989000.0,2653000.0,384057000.0,310292000.0
September 2012,37507000.0,14065000.0,4657000.0,385921000.0,309562000.0
December 2012,41119000.0,14943000.0,6298000.0,525284000.0,447142000.0
March 2013,47967000.0,16130000.0,4520000.0,905837000.0,821979000.0
June 2013,47821000.0,16864000.0,4902000.0,722399000.0,635018000.0
September 2013,48643000.0,17095000.0,6300000.0,638916000.0,545810000.0
December 2013,54074000.0,17668000.0,9808000.0,598194000.0,466768000.0
March 2014,59608000.0,19720000.0,6883000.0,1066387000.0,925338000.0
June 2014,61139000.0,20433000.0,6363000.0,819900000.0,668479000.0
September 2014,61695000.0,21419000.0,19656000.0,783311000.0,611255000.0
December 2014,65512000.0,21970000.0,11835000.0,1190298000.0,1011218000.0
March 2015,78013000.0,21398000.0,4160000.0,1301305000.0,1107408000.0
June 2015,81589000.0,23906000.0,3657000.0,868232000.0,662362000.0
September 2015,83834000.0,23027000.0,5851000.0,852490000.0,624091000.0
December 2015,92792000.0,25340000.0,590000.0,1465569000.0,1221206000.0
March 2016,105626000.0,27515000.0,6600000.0,1860173000.0,1598083000.0
June 2016,105781000.0,29053000.0,6122000.0,1518028000.0,1230079000.0
September 2016,112195000.0,31699000.0,4763000.0,1070074000.0,711338000.0
December 2016,115896000.0,32383000.0,11755000.0,1152581000.0,779747000.0
March 2017,135722000.0,36158000.0,7240000.0,1617305000.0,1236044000.0
June 2017,133484000.0,34997000.0,4529000.0,1242212000.0,841959000.0
September 2017,132940000.0,38415000.0,4343000.0,1285917000.0,872096000.0
December 2017,140337000.0,41013000.0,-2057000.0,1377211000.0,990772000.0
March 2018,149893000.0,46974000.0,20994000.0,2057522000.0,1615082000.0
June 2018,148481000.0,50004000.0,13680000.0,1560019000.0,1085602000.0
September 2018,160501000.0,51163000.0,17085000.0,1810593000.0,1002618000.0
December 2018,169339000.0,55588000.0,13381000.0,1920717000.0,1109723000.0
March 2019,195850000.0,64505000.0,13176000.0,2716271000.0,1839799000.0
