,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,39886750.0,7779500.0,,
June 2009,39886750.0,7779500.0,,
September 2009,39886750.0,7779500.0,,
December 2009,39886750.0,7779500.0,,
March 2010,37590000.0,6260000.0,,
June 2010,45638000.0,16270000.0,,
September 2010,44427000.0,15446000.0,,
December 2010,47494000.0,12166000.0,258530000.0,112004000.0
March 2011,45785000.0,3959000.0,,
June 2011,31150000.0,28019000.0,285257000.0,142200000.0
September 2011,49618000.0,16296000.0,274808000.0,128165000.0
December 2011,54359000.0,17785000.0,272488000.0,125723000.0
March 2012,49968000.0,7493000.0,277534000.0,120023000.0
June 2012,56938000.0,14351000.0,305582000.0,134087000.0
September 2012,59932000.0,20750000.0,335987000.0,150510000.0
December 2012,52788000.0,16873000.0,359484000.0,162342000.0
March 2013,58097000.0,6912000.0,345327000.0,132250000.0
June 2013,65084000.0,19715000.0,376766000.0,138996000.0
September 2013,73140000.0,25686000.0,432428000.0,173372000.0
December 2013,75508000.0,18079000.0,444075000.0,164278000.0
March 2014,77128000.0,8315000.0,479363000.0,156471000.0
June 2014,82603000.0,25428000.0,533870000.0,174422000.0
September 2014,82349000.0,37926000.0,572297000.0,187670000.0
December 2014,76364000.0,19074000.0,605161000.0,207462000.0
March 2015,77477000.0,13743000.0,655624000.0,250407000.0
June 2015,89406000.0,29932000.0,692513000.0,281258000.0
September 2015,96130000.0,38624000.0,690917000.0,272269000.0
December 2015,82430000.0,16115000.0,645400000.0,223603000.0
March 2016,80294000.0,7032000.0,607831000.0,182495000.0
June 2016,85088000.0,26621000.0,590573000.0,168320000.0
September 2016,83298000.0,31530000.0,627495000.0,204551000.0
December 2016,73331000.0,22166000.0,623297000.0,201238000.0
March 2017,72316000.0,5711000.0,586955000.0,166073000.0
June 2017,88731000.0,29125000.0,601507000.0,190714000.0
September 2017,80005000.0,33683000.0,587114000.0,179143000.0
December 2017,93174000.0,30530000.0,569624000.0,168348000.0
March 2018,86859000.0,9310000.0,579887000.0,174903000.0
June 2018,110906000.0,23535000.0,618497000.0,212020000.0
September 2018,110499000.0,38007000.0,623704000.0,220644000.0
December 2018,88098000.0,21811000.0,639851000.0,231571000.0
March 2019,95097000.0,23694000.0,704020000.0,260860000.0
June 2019,121070000.0,27856000.0,813330000.0,178756000.0
September 2019,127999000.0,44729000.0,1016176000.0,209392000.0
December 2019,125088000.0,13762000.0,1054057000.0,218648000.0
March 2020,126441000.0,18234000.0,1193564000.0,336003000.0
June 2020,130855000.0,60141000.0,1208252000.0,320687000.0
September 2020,138804000.0,80768000.0,1312336000.0,400025000.0
December 2020,174145000.0,32817000.0,1378825000.0,413173000.0
March 2021,173032000.0,65565000.0,1464170000.0,450547000.0
June 2021,195584000.0,59195000.0,1560952000.0,515097000.0
September 2021,248469000.0,-58421000.0,1463526000.0,431126000.0
December 2021,172710000.0,-51786000.0,1386784000.0,345341000.0
March 2022,175106000.0,-1955000.0,1389997000.0,356533000.0
June 2022,194390000.0,53349000.0,1480466000.0,449584000.0
