,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,154427250.0,-15044750.0,,
June 2009,154427250.0,-15044750.0,,
September 2009,154427250.0,-15044750.0,,
December 2009,154427250.0,-15044750.0,,
March 2010,231596000.0,-122213000.0,,
June 2010,252899000.0,-32787000.0,,
September 2010,244694000.0,51007000.0,,
December 2010,285302000.0,-124397000.0,5195560000.0,1603497000.0
March 2011,272969000.0,-48460000.0,5475252000.0,1847594000.0
June 2011,266795000.0,13257000.0,5652228000.0,2035491000.0
September 2011,282462000.0,51712000.0,5168701000.0,1636801000.0
December 2011,289743000.0,-99525000.0,5077344000.0,1576790000.0
March 2012,268135000.0,-69150000.0,5549739000.0,2032809000.0
June 2012,280943000.0,7692000.0,5748425000.0,2175863000.0
September 2012,283846000.0,57948000.0,5432248000.0,1842368000.0
December 2012,310708000.0,-159717000.0,5290806000.0,1812812000.0
March 2013,279522000.0,-63239000.0,5688283000.0,2319769000.0
June 2013,295719000.0,58130000.0,6082811000.0,2687357000.0
September 2013,325005000.0,43774000.0,5775560000.0,2364550000.0
December 2013,326646000.0,-82043000.0,5683521000.0,2160104000.0
March 2014,302405000.0,-32448000.0,6260175000.0,2711757000.0
June 2014,325925000.0,22934000.0,6872120000.0,3311346000.0
September 2014,349676000.0,105163000.0,6047731000.0,2497935000.0
December 2014,359310000.0,-186456000.0,5968361000.0,2267691000.0
March 2015,314545000.0,-58279000.0,6338401000.0,2653113000.0
June 2015,326839000.0,15056000.0,6713516000.0,2752748000.0
September 2015,365220000.0,89049000.0,6265354000.0,2296595000.0
December 2015,391304000.0,-78334000.0,6156241000.0,2288315000.0
March 2016,336181000.0,-44518000.0,6927174000.0,2966254000.0
June 2016,374826000.0,37741000.0,7043426000.0,2969952000.0
September 2016,414412000.0,111079000.0,6417029000.0,2407205000.0
December 2016,423031000.0,-101360000.0,6764266000.0,2673551000.0
March 2017,383308000.0,-32993000.0,7823517000.0,3601449000.0
June 2017,434385000.0,81478000.0,8251426000.0,3984278000.0
September 2017,475864000.0,136393000.0,7810524000.0,3563629000.0
December 2017,614166000.0,-190893000.0,7504263000.0,3152742000.0
March 2018,434611000.0,-33906000.0,9117548000.0,4644690000.0
June 2018,476438000.0,69359000.0,8952809000.0,4263356000.0
September 2018,524654000.0,172683000.0,8511699000.0,3881047000.0
December 2018,561325000.0,-147887000.0,8496886000.0,3848074000.0
March 2019,464866000.0,-52444000.0,10302533000.0,4424874000.0
June 2019,513497000.0,103355000.0,10529387000.0,4284887000.0
September 2019,542547000.0,178925000.0,9967133000.0,3849723000.0
December 2019,624576000.0,-159947000.0,10975615000.0,4192899000.0
March 2020,514021000.0,-184784000.0,11861444000.0,4851025000.0
June 2020,323352000.0,-567517000.0,11622300000.0,4433194000.0
September 2020,405934000.0,-528902000.0,10885431000.0,3859857000.0
December 2020,281035000.0,-443332000.0,10589303000.0,3649768000.0
March 2021,322853000.0,-307193000.0,10919642000.0,4096098000.0
June 2021,328894000.0,-195665000.0,12245656000.0,5423251000.0
September 2021,446929000.0,46878000.0,13330744000.0,6555291000.0
December 2021,656146000.0,-194924000.0,14402318000.0,6684093000.0
March 2022,570182000.0,-50182000.0,16006602000.0,8110435000.0
June 2022,672213000.0,187800000.0,16421028000.0,8550782000.0
