,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,,0.0,0.0,,
June 2017,,0.0,0.0,,
September 2017,,0.0,0.0,,
December 2017,,0.0,0.0,0.0,0.0
March 2018,,0.0,0.0,,
June 2018,,0.0,0.0,,
September 2018,,0.0,0.0,,
December 2018,,0.0,0.0,0.0,0.0
March 2019,21.25,17.75,-9248.25,,
June 2019,21.25,17.75,-9248.25,,
September 2019,21.25,17.75,-9248.25,,
December 2019,21.25,17.75,-9248.25,1690850.0,1690000.0
March 2020,50773.0,39114.25,-50773.0,,
June 2020,23131.0,39114.25,-23131.0,,
September 2020,22348.0,39114.25,-42672.0,,
December 2020,63211.0,39114.25,33596.0,764767.0,92912.0
March 2021,76693.0,,429056.0,,
June 2021,77645.0,,416494.0,2608106.0,2289811.0
September 2021,102973.0,,79734.0,3276411.0,240820.0
December 2021,52652.0,,1281669.0,7590348.0,1147092.0
March 2022,135017.0,,599264.0,8265296.0,523653.0
June 2022,114137.0,,973925.0,9826340.0,488828.0
