,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,2777.0,,2777.0,-2777.0,26589.0,26589.0,
June 2015,4767.0,,4767.0,-4767.0,22923.0,22923.0,
September 2015,6614.0,,6614.0,-6614.0,19423.0,19423.0,
December 2015,397589.0,,397589.0,-397585.0,206860.0,145293.0,
March 2016,190091.0,,190091.0,-190004.0,613407.0,506555.0,
June 2016,528013.0,,,-530647.0,450934.0,336054.0,
September 2016,269894.0,50900.0,,-266834.0,498670.0,388706.0,
December 2016,217916.0,50900.0,,-212573.0,503408.0,419128.0,
March 2017,278308.0,50900.0,,-266291.0,551188.0,476464.0,
June 2017,542849.0,50900.0,,-447518.0,1443979.0,1370910.0,
September 2017,441491.0,94560.0,,-408537.0,2661953.0,2589876.0,
December 2017,398960.0,77002.0,,-391501.0,2333431.0,2184328.0,
March 2018,451373.0,77867.0,,-438937.0,1951137.0,1804147.0,
June 2018,375355.0,112187.0,,-365166.0,1376965.0,1235276.0,
September 2018,366221.0,62771.0,,-371659.0,1168776.0,1024093.0,
December 2018,388669.0,41114.0,,-379712.0,6546986.0,5469064.0,
March 2019,574589.0,29218.0,,-540999.0,6236881.0,5531443.0,
June 2019,169829.0,35145.0,,-132811.0,7448790.0,6251863.0,596927.0
September 2019,409641.0,251207.0,,-396985.0,7931000.0,3640794.0,
December 2019,1015461.0,69158.0,,-1001033.0,7168043.0,3132793.0,
March 2020,690657.0,109146.0,,-557739.0,6405366.0,3446007.0,2959359.0
June 2020,1057694.0,684975.0,,92504.0,4913200.0,3898523.0,1014677.0
September 2020,868227.0,194726.0,,-866823.0,5337787.0,2887933.0,2449854.0
December 2020,1067016.0,134509.0,,-964037.0,5303808.0,2345998.0,2957810.0
March 2021,1274275.0,207774.0,,-1219000.0,4582758.0,1493151.0,3089607.0
June 2021,1745771.0,314830.0,,-1598617.0,3895117.0,885985.0,3009132.0
September 2021,1637486.0,287216.0,,-1441234.0,10168614.0,7393969.0,2774645.0
December 2021,2087356.0,432355.0,,-1677293.0,11873723.0,9129063.0,2744660.0
March 2022,1846603.0,248832.0,,-1277412.0,10430868.0,7845542.0,2585326.0
June 2022,2621482.0,291336.0,,-2125769.0,3755677.0,1256801.0,2498876.0
