,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,,,52081.0,-52081.0,,,
June 2016,,,35623.0,-35623.0,,,
September 2016,,,29980.0,-29980.0,,,
December 2016,,,33576.0,-33576.0,,,
March 2017,35617.0,,35617.0,-35617.0,,,
June 2017,92962.0,,92962.0,-92962.0,,,
September 2017,107732.0,,107732.0,-107732.0,,,
December 2017,2435635.0,,-64365.0,-2435635.0,,,
March 2018,448098.0,,448098.0,-448098.0,,,
June 2018,1878772.0,,392322.0,-1878772.0,,,
September 2018,651435.0,,445152.0,-488620.0,,,
December 2018,598220.0,,2002652.0,-515750.0,,,
March 2019,766751.0,,567957.0,-573353.0,,,
June 2019,524525.0,,406566.0,-450565.0,,,
September 2019,413141.0,,307015.0,-753274.0,,,
December 2019,635670.0,,509442.0,-944435.0,,,
March 2020,266856.0,,191917.0,-412194.0,,,
June 2020,881804.3333333334,,193331.0,-225869.0,,,
September 2020,881804.3333333334,,203976.0,-42569.0,,,
December 2020,881804.3333333334,,2368045.0,-2252196.0,,,
March 2021,1653760.75,0.0,579608.0,-315957.0,,,
June 2021,1653760.75,0.0,509219.0,-519923.0,,,
September 2021,1653760.75,161000.0,1486784.0,-1571821.0,,,
December 2021,1653760.75,250383.0,1447213.0,-3768425.0,,,
March 2022,,,768551.0,-689989.0,,,
June 2022,,,908173.0,-1038675.0,,,
