,NetIncomeLoss,Assets
March 2016,313500000.0,
June 2016,313500000.0,
September 2016,313500000.0,
December 2016,313500000.0,
March 2017,-290000000.0,223591000000.0
June 2017,608000000.0,226689000000.0
September 2017,10000000.0,230940000000.0
December 2017,483000000.0,235648000000.0
March 2018,214000000.0,232256000000.0
June 2018,164000000.0,231012000000.0
September 2018,-496000000.0,234451000000.0
December 2018,1938000000.0,220797000000.0
March 2019,-805000000.0,232819000000.0
June 2019,363000000.0,238597000000.0
September 2019,-384000000.0,244646000000.0
December 2019,-937000000.0,249870000000.0
March 2020,5388000000.0,240781000000.0
June 2020,-4019000000.0,254110000000.0
September 2020,-779000000.0,262496000000.0
December 2020,-1238000000.0,275397000000.0
March 2021,-1488000000.0,276832000000.0
June 2021,123000000.0,285982000000.0
September 2021,672000000.0,284579000000.0
December 2021,254000000.0,292262000000.0
March 2022,573000000.0,277658000000.0
June 2022,1728000000.0,253482000000.0
