,NetIncomeLoss,Assets
March 2011,896200000.0,
June 2011,371700000.0,
September 2011,,
December 2011,,24651700000.0
March 2012,629200000.0,29183000000.0
June 2012,-10300000.0,29580500000.0
September 2012,18600000.0,30044000000.0
December 2012,12000000.0,31566600000.0
March 2013,33800000.0,32651500000.0
June 2013,-3300000.0,33787200000.0
September 2013,2300000.0,33905300000.0
December 2013,71300000.0,35622300000.0
March 2014,24600000.0,36348500000.0
June 2014,19500000.0,37512900000.0
September 2014,25400000.0,37666300000.0
December 2014,16300000.0,35994300000.0
March 2015,39500000.0,35013200000.0
June 2015,30600000.0,34401900000.0
September 2015,-83900000.0,32796700000.0
December 2015,-4600000.0,32191000000.0
March 2016,8400000.0,8775900000.0
June 2016,6100000.0,9586400000.0
September 2016,800000.0,9503600000.0
December 2016,-8900000.0,9973000000.0
March 2017,83000000.0,10375200000.0
June 2017,57600000.0,10856400000.0
September 2017,44600000.0,11686600000.0
December 2017,52900000.0,12280600000.0
March 2018,39700000.0,12941800000.0
June 2018,69400000.0,13294400000.0
September 2018,17500000.0,13433700000.0
December 2018,-16000000.0,12914200000.0
March 2019,142900000.0,12242800000.0
June 2019,154100000.0,13400800000.0
September 2019,92200000.0,13928000000.0
December 2019,-8300000.0,13808800000.0
March 2020,-612000000.0,12084600000.0
June 2020,145900000.0,12322700000.0
September 2020,295500000.0,14202200000.0
December 2020,518800000.0,15644800000.0
March 2021,869300000.0,16975300000.0
June 2021,925000000.0,19649200000.0
September 2021,532800000.0,20788700000.0
December 2021,647600000.0,21250400000.0
March 2022,571600000.0,21736400000.0
June 2022,245400000.0,21424900000.0
