,NetIncomeLoss,Assets
March 2009,-36618000.0,
June 2009,-36618000.0,
September 2009,-36618000.0,
December 2009,-36618000.0,
March 2010,-2691000.0,
June 2010,-1427000.0,1460893000.0
September 2010,-801000.0,1424679000.0
December 2010,-40000.0,1411220000.0
March 2011,-6754000.0,1372726000.0
June 2011,-2058000.0,1322039000.0
September 2011,-2855000.0,1301111000.0
December 2011,-3384000.0,1266047000.0
March 2012,-4189000.0,1226924000.0
June 2012,-1331000.0,1195474000.0
September 2012,748000.0,1157550000.0
December 2012,-6635000.0,1139967000.0
