,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,10523000.0,1818750.0,-4195500.0,,
June 2011,10523000.0,1818750.0,-4195500.0,,
September 2011,10523000.0,1818750.0,-4195500.0,,
December 2011,10523000.0,1818750.0,-4195500.0,,
March 2012,18193500.0,2811500.0,-7164000.0,,
June 2012,18193500.0,2811500.0,-7164000.0,,
September 2012,25113000.0,4191000.0,-8852000.0,,
December 2012,37805000.0,6708000.0,-12576000.0,125273000.0,104241000.0
March 2013,45942000.0,10062000.0,-26961000.0,,
June 2013,61980000.0,14016000.0,-40235000.0,,
September 2013,76610000.0,20492000.0,-50926000.0,460305000.0,397188000.0
December 2013,101473000.0,21466000.0,-2513000.0,1376313000.0,315167000.0
March 2014,145924000.0,41970000.0,-101211000.0,1772721000.0,713456000.0
June 2014,179930000.0,53408000.0,-116823000.0,1754672000.0,631322000.0
September 2014,199220000.0,54707000.0,-120031000.0,1735761000.0,617711000.0
December 2014,204690000.0,53102000.0,-105725000.0,1758881000.0,657137000.0
March 2015,205807000.0,65605000.0,-133964000.0,1706001000.0,617639000.0
June 2015,219493000.0,68798000.0,-133573000.0,2432714000.0,1363072000.0
September 2015,227023000.0,73374000.0,-135530000.0,2435452000.0,1379481000.0
December 2015,245100000.0,71690000.0,-136148000.0,2441473000.0,1387259000.0
March 2016,252937000.0,85983000.0,-155900000.0,2466430000.0,1108243000.0
June 2016,235123000.0,76372000.0,-139320000.0,2419847000.0,1080178000.0
September 2016,228704000.0,62665000.0,-123373000.0,2402848000.0,1085947000.0
December 2016,169798000.0,54574000.0,-61536000.0,2382965000.0,1087911000.0
March 2017,180847000.0,58352000.0,-82988000.0,2295995000.0,1017384000.0
June 2017,180965000.0,60747000.0,-68339000.0,2285543000.0,1023700000.0
September 2017,183060000.0,64316000.0,-72945000.0,2296349000.0,1041131000.0
December 2017,195933000.0,59858000.0,-79419000.0,2458837000.0,1142664000.0
March 2018,191865000.0,66196000.0,-71830000.0,2426385000.0,1099099000.0
June 2018,183950000.0,63575000.0,-72859000.0,2614474000.0,1295614000.0
September 2018,180658000.0,62120000.0,-50037000.0,2636915000.0,1321077000.0
December 2018,184404000.0,62251000.0,-48397000.0,2696078000.0,1381180000.0
March 2019,202466000.0,67395000.0,-75375000.0,2707542000.0,1344712000.0
June 2019,196958000.0,67538000.0,-67323000.0,2831162000.0,1220000000.0
September 2019,201410000.0,68857000.0,-65495000.0,2850647000.0,1254435000.0
December 2019,189460000.0,67536000.0,-49216000.0,2890486000.0,1313736000.0
March 2020,206106000.0,67503000.0,-76306000.0,2796386000.0,1225643000.0
June 2020,188477000.0,60596000.0,-53276000.0,2681433000.0,1134140000.0
September 2020,180207000.0,61662000.0,-39118000.0,2704522000.0,1178617000.0
December 2020,186938000.0,63010000.0,-38603000.0,3245884000.0,1562245000.0
March 2021,198510000.0,72420000.0,-50644000.0,3184944000.0,1518333000.0
June 2021,134895000.0,40930000.0,-64696000.0,3141933000.0,1872190000.0
September 2021,143473000.0,44814000.0,-68222000.0,3181619000.0,1915718000.0
December 2021,108368000.0,8729000.0,1099703000.0,3651187000.0,2413336000.0
March 2022,147323000.0,44461000.0,-92014000.0,3548397000.0,2311283000.0
June 2022,149975000.0,44394000.0,-90491000.0,3039252000.0,1809553000.0
