,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,5250000.0,68000000.0,-28250000.0,,
March 2010,5250000.0,68000000.0,-28250000.0,,
June 2010,5250000.0,68000000.0,-28250000.0,,
September 2010,5250000.0,68000000.0,-28250000.0,,
December 2010,5000000.0,68750000.0,-83000000.0,,
March 2011,5000000.0,68750000.0,-19000000.0,,
June 2011,5000000.0,68750000.0,-5000000.0,,
September 2011,5000000.0,68750000.0,-192000000.0,5217000000.0,1255000000.0
December 2011,6250000.0,72000000.0,-31000000.0,,
March 2012,6250000.0,84000000.0,2000000.0,,
June 2012,6250000.0,78000000.0,9000000.0,,
September 2012,6250000.0,74000000.0,22000000.0,5106000000.0,1233000000.0
December 2012,7000000.0,77000000.0,-10000000.0,5050000000.0,1195000000.0
March 2013,7000000.0,75000000.0,1000000.0,5082000000.0,1249000000.0
June 2013,7000000.0,78000000.0,40000000.0,5045000000.0,1219000000.0
September 2013,7000000.0,77000000.0,26000000.0,5135000000.0,1337000000.0
December 2013,8000000.0,77000000.0,6000000.0,5264000000.0,1444000000.0
March 2014,8000000.0,82000000.0,12000000.0,5367000000.0,1516000000.0
June 2014,8000000.0,85000000.0,15000000.0,5419000000.0,1508000000.0
September 2014,8000000.0,76000000.0,29000000.0,5252000000.0,1432000000.0
December 2014,8250000.0,86000000.0,13000000.0,5176000000.0,1402000000.0
March 2015,8250000.0,86000000.0,38000000.0,5214000000.0,1488000000.0
June 2015,8250000.0,92000000.0,-13000000.0,5011000000.0,1328000000.0
September 2015,8250000.0,93000000.0,48000000.0,5028000000.0,1383000000.0
December 2015,12000000.0,154000000.0,4000000.0,7710000000.0,1692000000.0
March 2016,12000000.0,138000000.0,59000000.0,7798000000.0,1712000000.0
June 2016,12000000.0,129000000.0,96000000.0,7805000000.0,1766000000.0
September 2016,12000000.0,110000000.0,77000000.0,7653000000.0,1792000000.0
December 2016,11250000.0,113000000.0,51000000.0,,
March 2017,11250000.0,132000000.0,72000000.0,8541000000.0,1996000000.0
June 2017,11250000.0,128000000.0,107000000.0,8545000000.0,2022000000.0
September 2017,11250000.0,121000000.0,110000000.0,8476000000.0,2004000000.0
December 2017,11250000.0,117000000.0,163000000.0,8420000000.0,1981000000.0
March 2018,11250000.0,130000000.0,90000000.0,9107000000.0,2261000000.0
June 2018,11250000.0,119000000.0,110000000.0,9042000000.0,2337000000.0
September 2018,11250000.0,114000000.0,133000000.0,9131000000.0,2285000000.0
December 2018,12500000.0,124000000.0,88000000.0,8972000000.0,2206000000.0
March 2019,12500000.0,143000000.0,74000000.0,8984000000.0,2267000000.0
June 2019,12500000.0,125000000.0,13000000.0,8809000000.0,2179000000.0
September 2019,12500000.0,191000000.0,229000000.0,16469000000.0,3757000000.0
December 2019,19750000.0,229000000.0,47000000.0,17024000000.0,3673000000.0
March 2020,19750000.0,204000000.0,126000000.0,16949000000.0,4053000000.0
June 2020,19750000.0,198000000.0,191000000.0,16731000000.0,3857000000.0
September 2020,19750000.0,219000000.0,195000000.0,16701000000.0,3817000000.0
December 2020,22500000.0,241000000.0,130000000.0,17176000000.0,3983000000.0
March 2021,22500000.0,220000000.0,181000000.0,17263000000.0,4315000000.0
June 2021,22500000.0,207000000.0,194000000.0,17577000000.0,4588000000.0
September 2021,22500000.0,199000000.0,228000000.0,17882000000.0,5094000000.0
December 2021,,235000000.0,121000000.0,17341000000.0,4688000000.0
March 2022,,207000000.0,205000000.0,17535000000.0,4983000000.0
June 2022,,215000000.0,207000000.0,16885000000.0,4716000000.0
