,NetIncomeLoss,Assets
March 2010,-92351.0,
June 2010,-103951.0,
September 2010,-81553.0,
December 2010,-72870.0,511887.0
March 2011,-110332.0,
June 2011,-114308.0,477396.0
September 2011,-139964.0,471996.0
December 2011,-137650.0,680487.0
March 2012,-87134.0,382768.0
June 2012,-98549.0,379884.0
September 2012,-87483.0,367228.0
December 2012,-81084.0,646282.0
March 2013,-134986.0,622709.0
June 2013,-95471.0,613839.0
September 2013,-57694.0,593132.0
December 2013,-145062.0,572230.0
March 2014,-79291.0,557576.0
June 2014,-74657.0,546466.0
September 2014,-107060.0,590757.0
December 2014,-114036.0,3259238.0
