,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,575.0,,-575.0,,
June 2010,575.0,,-575.0,,
September 2010,575.0,,-575.0,,
December 2010,575.0,,-575.0,,
March 2011,575.0,,-575.0,,
June 2011,575.0,,-575.0,,
September 2011,575.0,,-575.0,,
December 2011,575.0,,-575.0,,
March 2012,500.0,,-500.0,,
June 2012,2000.0,,-2000.0,,
September 2012,375.0,,-375.0,,
December 2012,25.0,,-25.0,39500.0,39500.0
March 2013,2900.0,,-2900.0,,
June 2013,8150.0,,-8150.0,28650.0,28300.0
September 2013,12600.0,,-12600.0,14500.0,
December 2013,98638.0,,-105570.0,255863.0,400.0
March 2014,68140.0,,-76934.0,,
June 2014,-58340.0,,67134.0,,
September 2014,2800.0,,-2800.0,100.0,100.0
December 2014,390849.0,,-415008.0,513978.0,270158.0
March 2015,376150.0,,-393670.0,339755.0,48946.0
June 2015,297534.0,,-301829.0,375003.0,87205.0
September 2015,297534.0,,-301829.0,,
December 2015,313807.0,,-357939.0,403938.0,97163.0
March 2016,964328.0,,-1177197.0,,
June 2016,877623.0,,-735348.0,313178.0,12423.0
September 2016,576712.0,,-430682.0,,
December 2016,948585.0,,-939681.0,947462.0,652727.0
March 2017,643211.0,,-155510.0,846870.0,555147.0
June 2017,529244.0,,-83946.0,426002.0,130337.0
September 2017,505833.0,,-490134.0,398885.0,106231.0
December 2017,601060.0,485745.0,-497977.0,286103.0,73009.0
March 2018,425830.0,379874.0,-260965.0,283082.0,73577.0
June 2018,326568.0,285923.0,-105977.0,303557.0,97642.0
September 2018,306372.0,296388.0,-299544.0,343009.0,139342.0
December 2018,369355.0,314540.0,-337891.0,227378.0,24290.0
March 2019,351366.0,319729.0,-228014.0,245763.0,43254.0
June 2019,681911.0,632022.0,-536435.0,352906.0,150976.0
September 2019,309278.0,232670.0,-2031083.0,327069.0,125718.0
December 2019,163737.0,161978.0,-156412.0,231188.0,30416.0
March 2020,196891.0,193456.0,-192046.0,215361.0,15168.0
June 2020,440042.0,405291.0,-270760.0,243313.0,43313.0
September 2020,904083.0,666563.0,-885939.0,978967.0,158967.0
December 2020,223040.0,220926.0,-238000.0,635340.0,15340.0
March 2021,428455.0,412861.0,-406343.0,659776.0,11342.0
June 2021,378636.0,293293.0,-82065.0,690573.0,46404.0
September 2021,7578135.0,7573258.0,-7580789.0,1030195.0,390291.0
December 2021,11203653.0,11200401.0,-11222544.0,774542.0,138903.0
March 2022,7710840.0,7622810.0,-7493377.0,657203.0,25829.0
June 2022,8266336.0,8232007.0,-8041314.0,772482.0,145373.0
