,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,1571250.0,3493000.0,,
June 2009,1571250.0,3493000.0,,
September 2009,1571250.0,3493000.0,,
December 2009,1571250.0,3493000.0,,
March 2010,1526165.0,806864.0,,
June 2010,1722929.0,1347709.0,,
September 2010,1750000.0,796000.0,,
December 2010,1989906.0,1203427.0,82010703.0,44270781.0
March 2011,1786000.0,1526000.0,,
June 2011,1911000.0,1831000.0,87308888.0,47602103.0
September 2011,1946000.0,1796000.0,91435000.0,51703000.0
December 2011,1830000.0,1791000.0,154237000.0,111079000.0
March 2012,1869000.0,1420000.0,154351000.0,110901000.0
June 2012,2182000.0,2427000.0,162158000.0,118773000.0
September 2012,2278000.0,1977000.0,161858000.0,117942000.0
December 2012,2281000.0,1821000.0,174528000.0,118291000.0
March 2013,2606000.0,1941000.0,181656000.0,125333000.0
June 2013,2778000.0,2422000.0,185886000.0,129775000.0
September 2013,3210000.0,2296000.0,204801000.0,140648000.0
December 2013,3163000.0,1759000.0,212594000.0,147124000.0
March 2014,3546000.0,1948000.0,230959000.0,150251000.0
June 2014,4294000.0,2364000.0,241399000.0,160381000.0
September 2014,4211000.0,3436000.0,243333000.0,162935000.0
December 2014,4412000.0,2646000.0,257262000.0,174611000.0
March 2015,4646000.0,2722000.0,299442000.0,124736000.0
June 2015,5815000.0,1473000.0,371350000.0,198868000.0
September 2015,6195000.0,2614000.0,374717000.0,201674000.0
December 2015,7558000.0,1812000.0,379569000.0,209537000.0
March 2016,7018000.0,1501000.0,375793000.0,205722000.0
June 2016,7244000.0,1403000.0,377183000.0,204496000.0
September 2016,7261000.0,1162000.0,394051000.0,173079000.0
December 2016,2711000.0,-311000.0,396000000.0,177437000.0
March 2017,6599000.0,1285000.0,401824000.0,184034000.0
June 2017,7041000.0,2266000.0,397775000.0,181786000.0
September 2017,6002000.0,2504000.0,403840000.0,189275000.0
December 2017,8257000.0,3949000.0,411074000.0,199728000.0
March 2018,6001000.0,23846000.0,457183000.0,258499000.0
June 2018,6547000.0,2545000.0,417688000.0,225066000.0
September 2018,6600000.0,3036000.0,421500000.0,230659000.0
December 2018,6587000.0,2790000.0,441948000.0,241434000.0
March 2019,6927000.0,5974000.0,483500000.0,223742000.0
June 2019,7640000.0,2401000.0,476451000.0,214481000.0
September 2019,7195000.0,3712000.0,480197000.0,222967000.0
December 2019,7347000.0,3683000.0,489544000.0,224572000.0
March 2020,7468000.0,7092000.0,481511000.0,200656000.0
June 2020,7830000.0,3442000.0,477825000.0,198680000.0
September 2020,8192000.0,2634000.0,476557000.0,199097000.0
December 2020,8815000.0,923000.0,500313000.0,114725000.0
March 2021,9525000.0,2291000.0,501682000.0,114977000.0
June 2021,10336000.0,2441000.0,496302000.0,110167000.0
September 2021,10344000.0,1500000.0,494714000.0,112256000.0
December 2021,11454000.0,-387000.0,486753000.0,106845000.0
March 2022,10412000.0,2893000.0,483926000.0,107226000.0
June 2022,10583000.0,3083000.0,477704000.0,95333000.0
