,NetIncomeLoss,Assets
March 2010,682000.0,
June 2010,843000.0,
September 2010,961000.0,
December 2010,583000.0,481885000.0
March 2011,781000.0,
June 2011,850000.0,515069000.0
September 2011,1049000.0,491929000.0
December 2011,1153000.0,491882000.0
March 2012,1039000.0,512838000.0
June 2012,1256000.0,539936000.0
September 2012,669000.0,530173000.0
December 2012,690000.0,509014000.0
March 2013,858000.0,513983000.0
June 2013,939000.0,529624000.0
September 2013,1082000.0,526200000.0
December 2013,929000.0,525842000.0
March 2014,841000.0,534877000.0
June 2014,878000.0,583702000.0
September 2014,1022000.0,593537000.0
December 2014,1276000.0,581909000.0
March 2015,781000.0,590252000.0
June 2015,927000.0,599146000.0
September 2015,1520000.0,582408000.0
December 2015,926000.0,600595000.0
March 2016,802000.0,607607000.0
June 2016,930000.0,697625000.0
September 2016,1058000.0,693672000.0
December 2016,1196000.0,692135000.0
March 2017,956000.0,706317000.0
June 2017,1041000.0,736865000.0
September 2017,1707000.0,773940000.0
December 2017,573000.0,750084000.0
March 2018,1362000.0,755808000.0
June 2018,1413000.0,775319000.0
September 2018,1161000.0,772804000.0
December 2018,275000.0,898875000.0
March 2019,2082000.0,889643000.0
June 2019,2140000.0,908950000.0
September 2019,2168000.0,941430000.0
December 2019,1564000.0,915296000.0
March 2020,1190000.0,944234000.0
June 2020,1294000.0,1003269000.0
September 2020,1798000.0,1035499000.0
December 2020,2466000.0,1032323000.0
March 2021,2174000.0,1067711000.0
June 2021,1934000.0,1107059000.0
September 2021,3375000.0,1084974000.0
December 2021,2688000.0,1059508000.0
March 2022,2436000.0,1057572000.0
June 2022,2237000.0,1049744000.0
