,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,22525.666666666668,67.85714285714286,-29864.5,,,
December 2009,22525.666666666668,67.85714285714286,-29864.5,,,
March 2010,22525.666666666668,67.85714285714286,-18856.25,,,
June 2010,22525.666666666668,67.85714285714286,-18856.25,,,
September 2010,22525.666666666668,67.85714285714286,-18856.25,,,
December 2010,22525.666666666668,67.85714285714286,-18856.25,,,
March 2011,7653.0,67.85714285714286,-7653.0,,,
June 2011,7653.0,67.85714285714286,-7653.0,,,
September 2011,7653.0,67.85714285714286,-7653.0,,,
December 2011,7653.0,67.85714285714286,-7653.0,2505.0,48.0,
March 2012,7495.0,67.85714285714286,-7495.0,,,
June 2012,1272.0,67.85714285714286,-1272.0,,,
September 2012,700.0,67.85714285714286,-700.0,,,
December 2012,5993.0,67.85714285714286,-5993.0,751.0,201.0,
March 2013,1217.0,-3.410605131648481e-13,-1217.0,235.0,161.0,
June 2013,5104.0,0.0,-5104.0,240.0,240.0,
September 2013,2568.0,0.0,682.0,155.0,155.0,
December 2013,128.0,0.0,-128.0,2101.0,2101.0,
March 2014,2300.0,0.0,-2300.0,271.0,271.0,
June 2014,4437.0,0.0,-4437.0,238.0,238.0,
September 2014,8406.0,,-8406.0,146.0,146.0,
December 2014,5349.0,,-5349.0,151.0,151.0,
March 2015,3753.0,,-3753.0,188.0,188.0,
June 2015,1300.0,,1326.0,208.0,208.0,
September 2015,1340.0,,-1340.0,168.0,168.0,
December 2015,2222.0,,-2223.0,123.0,123.0,
March 2016,3772.0,,-3772.0,173.0,173.0,
June 2016,1350.0,,-1350.0,201.0,201.0,
September 2016,1396.0,,-1396.0,154.0,154.0,
December 2016,2172.0,,-2172.0,9610.0,9610.0,
March 2017,34533.0,,-27665.0,132.0,132.0,
June 2017,3225.0,,-3225.0,107.0,107.0,
September 2017,57783.0,,-69079.0,27093.0,26815.0,
December 2017,225491.0,,-301372.0,5911.0,5911.0,
March 2018,102939.0,,-146718.0,18212.0,18212.0,
June 2018,44687.0,,-71621.0,21743.0,21743.0,
September 2018,64910.0,,-114528.0,36415.0,36415.0,
December 2018,53425.0,,-64994.0,13806.0,13806.0,
March 2019,63778.0,,-107002.0,13011.0,13011.0,
June 2019,119979.0,,162906.0,2736521.0,803773.0,1932748.0
September 2019,307386.0,,-248768.0,2614698.0,762125.0,1852573.0
December 2019,203869.0,,6337.0,2139486.0,818830.0,1320656.0
March 2020,186804.0,,-118874.0,2090308.0,854068.0,1236240.0
June 2020,173090.0,,-144360.0,2145520.0,936813.0,1208707.0
September 2020,179854.0,,-175828.0,2067138.0,1015077.0,1052061.0
December 2020,278600.0,,-168847.0,1781059.0,1101439.0,996145.0
March 2021,1160084.0,,-1691824.0,8391980.0,1096838.0,7295142.0
June 2021,1016716.0,,-1811412.0,8693143.0,1296438.0,7396705.0
September 2021,1872031.0,,-1781333.0,9145606.0,1785261.0,7360345.0
December 2021,1412333.0,,-1164306.0,8552595.0,980747.0,7571848.0
March 2022,407964.0,,-917348.0,8841340.0,1057661.0,7783679.0
June 2022,456629.0,,-1078792.0,8784955.0,1085625.0,7699330.0
