,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,313000.0,7000.0,-10750.0,,
June 2010,435000.0,7000.0,-10750.0,,
September 2010,459000.0,7000.0,-10750.0,,
December 2010,341000.0,7000.0,-10750.0,1927000.0,1206000.0
March 2011,431000.0,51000.0,-300000.0,,
June 2011,581000.0,51000.0,-450000.0,2538000.0,948000.0
September 2011,1196000.0,51000.0,-1065000.0,2045000.0,499000.0
December 2011,537000.0,51000.0,-472000.0,2105000.0,604000.0
March 2012,602000.0,71000.0,-594000.0,2367000.0,912000.0
June 2012,576000.0,68000.0,-689000.0,,
September 2012,518000.0,68000.0,-324000.0,2067000.0,702000.0
December 2012,647000.0,67000.0,-483000.0,1853000.0,534000.0
March 2013,369000.0,23000.0,62000.0,2091000.0,818000.0
June 2013,725000.0,32000.0,-566000.0,2487000.0,1259000.0
September 2013,2878000.0,0.0,-2894000.0,2071000.0,710000.0
December 2013,-1512000.0,905000.0,1470000.0,1861000.0,590000.0
March 2014,1256000.0,396000.0,-1125000.0,3160000.0,1939000.0
June 2014,1124000.0,475000.0,-1053000.0,2932000.0,1759000.0
September 2014,842000.0,542000.0,-764000.0,2351000.0,1216000.0
December 2014,895000.0,448000.0,-863000.0,3633000.0,2528000.0
March 2015,1333000.0,554000.0,13524000.0,17618000.0,9556000.0
June 2015,1886000.0,626000.0,-2009000.0,16032000.0,8217000.0
September 2015,1776000.0,757000.0,-2088000.0,14231000.0,6825000.0
December 2015,1320000.0,1000000.0,-1415000.0,12869000.0,5364000.0
March 2016,1775000.0,962000.0,-1896000.0,11190000.0,3925000.0
June 2016,2061000.0,1028000.0,-2091000.0,,
September 2016,1287000.0,589000.0,-1353000.0,8532000.0,1759000.0
December 2016,1410000.0,756000.0,-768000.0,7635000.0,1112000.0
March 2017,1600000.0,824000.0,-1182000.0,9053000.0,2757000.0
June 2017,-294000.0,-669000.0,9046000.0,15284000.0,616000.0
September 2017,306000.0,-11000.0,-610000.0,14584000.0,452000.0
December 2017,808000.0,31000.0,-5708000.0,10846000.0,278000.0
March 2018,429000.0,31000.0,-2828000.0,8058000.0,72000.0
June 2018,398000.0,21000.0,-1371000.0,6966000.0,136000.0
September 2018,322000.0,0.0,324000.0,6247000.0,244000.0
December 2018,299000.0,0.0,-4459000.0,2660000.0,98000.0
