,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,107301000.0,72533250.0,,
June 2008,107301000.0,72533250.0,,
September 2008,107301000.0,72533250.0,,
December 2008,107301000.0,72533250.0,,
March 2009,105401000.0,69935000.0,,
June 2009,121380000.0,32535000.0,,
September 2009,133509000.0,38219000.0,,
December 2009,136262000.0,56409000.0,5066984000.0,3182480000.0
March 2010,138112000.0,78421000.0,,
June 2010,161756000.0,74538000.0,5797161000.0,3423071000.0
September 2010,175429000.0,84600000.0,6065853000.0,3566162000.0
December 2010,177671000.0,119900000.0,6797319000.0,4297655000.0
March 2011,169163000.0,125812000.0,7049063000.0,4567632000.0
June 2011,189241000.0,220158000.0,7542557000.0,4625648000.0
September 2011,199655000.0,177538000.0,7820421000.0,4812856000.0
December 2011,216941000.0,200400000.0,8680808000.0,5677772000.0
March 2012,222390000.0,191436000.0,9125530000.0,6134646000.0
June 2012,248600000.0,191729000.0,9500792000.0,6436453000.0
September 2012,260000000.0,157000000.0,9880113000.0,5435403000.0
December 2012,268224000.0,205800000.0,10596000000.0,6120000000.0
March 2013,270558000.0,173569000.0,10681230000.0,6057783000.0
June 2013,261000000.0,245000000.0,11146500000.0,6583900000.0
September 2013,266000000.0,261000000.0,11454000000.0,6925000000.0
December 2013,284442000.0,335000000.0,12327000000.0,7681000000.0
March 2014,293000000.0,199000000.0,13699000000.0,7797000000.0
June 2014,317000000.0,167000000.0,14159000000.0,8161000000.0
September 2014,327000000.0,194000000.0,14519000000.0,8532000000.0
December 2014,302000000.0,326000000.0,15216000000.0,9130000000.0
March 2015,305000000.0,196000000.0,14807000000.0,8705000000.0
June 2015,322000000.0,172000000.0,14853000000.0,8712000000.0
September 2015,331000000.0,256000000.0,14791000000.0,8662000000.0
December 2015,342000000.0,373000000.0,15746000000.0,9360000000.0
March 2016,356000000.0,161000000.0,15836000000.0,9494000000.0
June 2016,363000000.0,265000000.0,16484000000.0,10143000000.0
September 2016,389000000.0,319000000.0,15869000000.0,9555000000.0
December 2016,395000000.0,441000000.0,16643000000.0,10335000000.0
March 2017,421000000.0,232000000.0,,
June 2017,428000000.0,406000000.0,,
September 2017,449000000.0,443000000.0,,
December 2017,619000000.0,-440000000.0,,
March 2018,453000000.0,299000000.0,,
June 2018,481000000.0,644000000.0,,
September 2018,499000000.0,334000000.0,,
December 2018,542000000.0,496000000.0,,
March 2019,533000000.0,505000000.0,,
June 2019,614000000.0,4926000000.0,,
September 2019,582000000.0,407000000.0,,
December 2019,793000000.0,321000000.0,,
March 2020,665000000.0,386000000.0,,
June 2020,679000000.0,447000000.0,,
September 2020,714000000.0,434000000.0,,
December 2020,758000000.0,791000000.0,,
March 2021,708000000.0,425000000.0,,
June 2021,775000000.0,411000000.0,,
September 2021,768000000.0,398000000.0,,
December 2021,806000000.0,586000000.0,,
March 2022,774000000.0,242000000.0,,
June 2022,803000000.0,347000000.0,,
