,NetIncomeLoss,Assets,AssetsCurrent
March 2018,-2189500.0,,
June 2018,-2189500.0,,
September 2018,-628000.0,,
December 2018,-596000.0,623000.0,104000.0
March 2019,-598000.0,,
June 2019,-596.0,,
September 2019,-612000.0,889000.0,246000.0
December 2019,-1397404.0,817000.0,122000.0
March 2020,-677000.0,775000.0,37000.0
June 2020,-592000.0,1510000.0,714000.0
September 2020,-676000.0,1219000.0,373000.0
December 2020,-703000.0,965000.0,76000.0
March 2021,-635000.0,999000.0,63000.0
June 2021,-592000.0,1257000.0,282000.0
September 2021,-555000.0,1077000.0,88000.0
December 2021,-593000.0,1108000.0,73000.0
March 2022,-602000.0,1116000.0,49000.0
June 2022,-571000.0,1133000.0,35000.0
