,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,42119000.0,3791500.0,,
June 2009,42119000.0,3791500.0,,
September 2009,42119000.0,3791500.0,,
December 2009,42119000.0,3791500.0,,
March 2010,44281000.0,9247000.0,,
June 2010,40758000.0,4118000.0,,
September 2010,47096000.0,9096000.0,,
December 2010,47019000.0,4360000.0,,
March 2011,45625000.0,9919000.0,,
June 2011,42259000.0,2715000.0,,
September 2011,48276.0,10473000.0,,
December 2011,94783724.0,3275000.0,,
March 2012,50562000.0,11020000.0,,
June 2012,47637000.0,2859000.0,,
September 2012,55875000.0,12248000.0,,
December 2012,54909000.0,3211000.0,,
March 2013,53367000.0,9519000.0,,
June 2013,52953000.0,5838000.0,,
September 2013,53196000.0,10916000.0,,
December 2013,56134000.0,598000.0,,
March 2014,54373000.0,9151000.0,,
June 2014,57955000.0,2584000.0,,
September 2014,58973000.0,10817000.0,,
December 2014,60525000.0,2975000.0,,
March 2015,57659000.0,10396000.0,,
June 2015,58397000.0,4817000.0,,
September 2015,66144000.0,9386000.0,,
December 2015,61683000.0,4168000.0,,
March 2016,58271000.0,10661000.0,,
June 2016,60570000.0,4104000.0,,
September 2016,66558000.0,9672000.0,,
December 2016,65924000.0,-920000.0,,
March 2017,58929000.0,8231000.0,,
June 2017,61803000.0,3896000.0,,
September 2017,67787000.0,10697000.0,,
December 2017,70049000.0,-3891000.0,,
March 2018,60011000.0,12955000.0,,
June 2018,68850000.0,11775000.0,,
September 2018,65202000.0,12046000.0,,
December 2018,65169000.0,1359000.0,,
March 2019,59532000.0,13873000.0,,
June 2019,66421000.0,11832000.0,,
September 2019,66584000.0,13726000.0,,
December 2019,65123000.0,3483000.0,,
March 2020,54725000.0,-16190000.0,,
June 2020,68207000.0,10060000.0,,
September 2020,67598000.0,14678000.0,,
December 2020,67587000.0,7443000.0,,
March 2021,72555000.0,43242000.0,,
June 2021,76038000.0,44212000.0,,
September 2021,81632000.0,46836000.0,,
December 2021,88908000.0,20591000.0,,
March 2022,77479000.0,26897000.0,,
June 2022,74341000.0,28909000.0,,
