,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2016,,,1236245.5,237875.0,,,
June 2016,,,1236245.5,237875.0,,,
September 2016,,,1151514.0,-55542.0,,,
December 2016,,,1638763.0,-459192.0,5482725.0,4867429.0,
March 2017,,,2454812.0,-544317.0,,,
June 2017,,,2454812.0,-544317.0,0.0,0.0,
September 2017,,,2997566.0,-791360.0,15552259.0,7785846.0,
December 2017,,,5074554.0,-3161140.0,20598740.0,10930788.0,
March 2018,5281000.0,116000.0,5280950.0,-2193844.0,18225422.0,8569992.0,
June 2018,4329000.0,5000.0,4328625.0,-921288.0,19503762.0,9781471.0,
September 2018,2794500.0,5000.0,4158061.0,-503834.0,18682057.0,8823313.0,
December 2018,2794500.0,5000.0,5065644.0,-2084533.0,18055000.0,8530000.0,
March 2019,1706000.0,5000.0,4569764.0,-2875199.0,34945407.0,12899796.0,
June 2019,7352000.0,302000.0,,-4927000.0,32129000.0,11507000.0,
September 2019,3637000.0,450000.0,,-3628000.0,,,
December 2019,6656000.0,672000.0,,-4453801.0,28992000.0,10230000.0,18762000.0
March 2020,3705000.0,543000.0,,-3788000.0,29122000.0,10523000.0,
June 2020,4180000.0,819000.0,,-618000.0,22603000.0,5478000.0,17125000.0
September 2020,4509000.0,781000.0,,-6669000.0,43018000.0,26903000.0,16115000.0
December 2020,5155000.0,1042000.0,,-3107000.0,40402000.0,24120000.0,16282000.0
March 2021,7562000.0,1222000.0,,-5406000.0,108395000.0,92388000.0,16007000.0
June 2021,7578000.0,1519000.0,,-4762000.0,104564000.0,87846000.0,16718000.0
September 2021,10868000.0,2000000.0,,-9613000.0,132648000.0,42918000.0,89730000.0
December 2021,13265000.0,3551000.0,,-7001000.0,125879000.0,30682000.0,95197000.0
March 2022,14231000.0,4092000.0,,-12601000.0,120096000.0,20611000.0,99485000.0
June 2022,17219000.0,4727000.0,,-15602000.0,136984000.0,25061000.0,111923000.0
