,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2007,110184.08333333333,-160059.9090909091,,
September 2007,110184.08333333333,-160059.9090909091,,
December 2007,110184.08333333333,-160059.9090909091,,
March 2008,110184.08333333333,-160059.9090909091,,
June 2008,110184.08333333333,-160059.9090909091,,
September 2008,110184.08333333333,-160059.9090909091,,
December 2008,110184.08333333333,-160059.9090909091,,
March 2009,110184.08333333333,-160059.9090909091,,
June 2009,110184.08333333333,-160059.9090909091,,
September 2009,110184.08333333333,-160059.9090909091,,
December 2009,110184.08333333333,-160059.9090909091,,
March 2010,11989.0,-44951.0,,
June 2010,15920.0,-72196.0,,
September 2010,18522.0,-37634.0,,
December 2010,110184.08333333333,0.0,830896.0,26896.0
March 2011,359668.0,-366319.0,,
June 2011,189164.0,-195723.0,649781.0,14481.0
September 2011,477421.0,-418709.0,696295.0,60995.0
