,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2018,30515.0,,5000.0,-30515.0,,,
June 2018,9344.0,,5000.0,-9344.0,,,
September 2018,64359.0,,5000.0,371210.0,251131713.0,696144.0,
December 2018,172748.0,,0.0,1277788.0,252412991.0,526886.0,
March 2019,9307000.0,197000.0,15000.0,4143000.0,253681991.0,278295.0,
June 2019,482837.0,,0.0,1156951.0,255296845.0,253361.0,
September 2019,690455.0,,0.0,552308.0,256409142.0,122895.0,
December 2019,-8128605.0,,,-2573981.0,257597889.0,81819.0,19231000.0
March 2020,6863000.0,206000.0,,2901000.0,85683000.0,67518000.0,18165000.0
June 2020,,,,,,,
September 2020,,,,,,,
December 2020,,,,,,,
March 2021,,,,,,,
June 2021,,,,,,,
September 2021,,,,,,,
December 2021,,,,,,,
