,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2006,138186.0,,-415987.25,,
September 2006,138186.0,,-415987.25,,
December 2006,138186.0,,-415987.25,,
March 2007,138186.0,,-415987.25,,
June 2007,138186.0,,-1192364.0,,
September 2007,138186.0,,-1192364.0,,
December 2007,138186.0,,-1192364.0,,
March 2008,138186.0,,-1192364.0,,
June 2008,138186.0,,-155607.25,,
September 2008,138186.0,,-155607.25,,
December 2008,138186.0,,-155607.25,,
March 2009,138186.0,,-155607.25,,
June 2009,138186.0,,-64794.75,,
September 2009,138186.0,,-64794.75,,
December 2009,138186.0,,-64794.75,,
March 2010,138186.0,,-64794.75,,
June 2010,122229.0,,-122229.0,,
September 2010,92017.0,,-92017.0,,
December 2010,78912.0,,-78912.0,,
March 2011,-14337.0,,14337.0,,
June 2011,63202.0,,-63202.0,71028.0,69731.0
September 2011,219803.0,,-219803.0,,
December 2011,250825.0,,-250825.0,426879.0,424149.0
March 2012,494390.0,,-494390.0,217850.0,215288.0
June 2012,187503.0,,-187503.0,499144.0,497074.0
September 2012,53054.0,,-53054.0,280124.0,277164.0
December 2012,40236.0,,-40236.0,219203.0,216679.0
March 2013,107291.0,,-107291.0,165100.0,157513.0
June 2013,26059.0,,-26059.0,47134.0,39983.0
September 2013,94251.0,,-94251.0,30338.0,23398.0
December 2013,37199.0,,-42699.0,139151.0,132478.0
March 2014,37297.0,24378.5,-56527.0,62147.0,61241.0
June 2014,72.0,24378.5,-72.0,83106.0,83106.0
September 2014,58578.0,24378.5,-242711.0,34370.0,
December 2014,15485.0,24378.5,-15485.0,5667.0,46.0
March 2015,43219.0,23857.0,-3182.0,28280.0,
June 2015,956080.0,1554324.0,-1109955.0,700958.0,364658.0
September 2015,401552.0,87243.0,-601483.0,468437.0,138037.0
December 2015,2721951.0,-1115162.0,-2552643.0,45288.0,45288.0
March 2016,593596.75,766776.0,-765589.0,25000.0,
June 2016,593596.75,139593.0,-856791.0,,14291.0
September 2016,593596.75,126838.0,-489158.0,49711.0,
December 2016,593596.75,75771.0,-424889.0,17952.0,17952.0
March 2017,323828.0,43421.0,-352647.0,14117.0,
June 2017,238189.0,24706.0,-421071.0,12140.0,
September 2017,197097.0,24778.0,-307809.0,,
December 2017,285643.0,26029.0,-112029.0,331778.0,10945.0
March 2018,212457.0,3676.0,-193380.0,314249.0,22583.0
June 2018,253564.0,11497.0,-166816.0,558216.0,11832.0
September 2018,351073.0,2538.0,-555096.0,534045.0,42056.0
December 2018,467667.0,-5342.0,-1440986.0,252287.0,18858.0
March 2019,186087.0,2081.0,373543.0,261606.0,53405.0
June 2019,749779.0,3746.0,-1674028.0,207368.0,24455.0
