,NetIncomeLoss,Assets
March 2009,-2996250.0,
June 2009,-2996250.0,
September 2009,-2996250.0,
December 2009,-2996250.0,
March 2010,-29106500.0,
June 2010,-29106500.0,
September 2010,651000.0,
December 2010,1705000.0,1246369000.0
March 2011,1581000.0,
June 2011,2086000.0,1262069000.0
September 2011,4817000.0,1252700000.0
December 2011,2887000.0,1306194000.0
March 2012,2075000.0,1305298000.0
June 2012,2679000.0,1324702000.0
September 2012,2486000.0,1356040000.0
December 2012,2669000.0,1693312000.0
March 2013,2180000.0,1383564000.0
June 2013,2793000.0,1399506000.0
September 2013,3213000.0,1400635000.0
December 2013,3354000.0,1491632000.0
March 2014,3076000.0,1470110000.0
June 2014,3324000.0,1480619000.0
September 2014,3425000.0,1558314000.0
December 2014,3602000.0,1617103000.0
March 2015,4138000.0,1652887000.0
June 2015,4477000.0,1680206000.0
September 2015,3459000.0,2262207000.0
December 2015,4423000.0,2361579000.0
March 2016,6106000.0,2327333000.0
June 2016,7295000.0,2378292000.0
September 2016,6765000.0,2527962000.0
December 2016,7215000.0,2570880000.0
March 2017,6538000.0,2641791000.0
June 2017,7449000.0,2732900000.0
September 2017,8583000.0,2843948000.0
December 2017,1258000.0,2843452000.0
March 2018,8809000.0,2785548000.0
June 2018,915000.0,3123207000.0
September 2018,12375000.0,3192910000.0
December 2018,13232000.0,3096562000.0
March 2019,12146000.0,3115877000.0
June 2019,11353000.0,3108031000.0
September 2019,11277000.0,3182471000.0
December 2019,5685000.0,4109463000.0
March 2020,1861000.0,4078162000.0
June 2020,10618000.0,4614401000.0
September 2020,11197000.0,4606785000.0
December 2020,11623000.0,4634114000.0
March 2021,11204000.0,5001390000.0
June 2021,8813000.0,5072875000.0
September 2021,13718000.0,5463002000.0
December 2021,13965000.0,5499409000.0
March 2022,12866000.0,5427398000.0
June 2022,14821000.0,5356841000.0
