,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,110240500.0,56608250.0,,
June 2007,,110240500.0,56608250.0,,
September 2007,,110240500.0,56608250.0,,
December 2007,,110240500.0,56608250.0,,
March 2008,,140450000.0,-1641088000.0,,
June 2008,,176287000.0,119883000.0,,
September 2008,,168607000.0,136814000.0,,
December 2008,,200203000.0,-149262000.0,4445270000.0,2841366000.0
March 2009,,173440000.0,162883000.0,,
June 2009,,176311000.0,142835000.0,4749268000.0,3168166000.0
September 2009,,192512000.0,216815000.0,5082286000.0,3500493000.0
December 2009,,211564000.0,254215000.0,5389311000.0,3844804000.0
March 2010,0.0,207978000.0,234442000.0,5985623000.0,3920039000.0
June 2010,121200000.0,219262000.0,155352000.0,6178238000.0,4094894000.0
September 2010,0.0,228281000.0,281151000.0,6554559000.0,4545877000.0
December 2010,0.0,295113000.0,209567000.0,10177162000.0,4343199000.0
March 2011,,302261000.0,255590000.0,9844353000.0,4193280000.0
June 2011,,305643000.0,279398000.0,10051611000.0,4324124000.0
September 2011,,303303000.0,,9763107000.0,4102544000.0
December 2011,,315093000.0,,10005910000.0,4353225000.0
March 2012,,325800000.0,364050000.0,10347539000.0,4034872000.0
June 2012,,323027000.0,364050000.0,10381207000.0,4078814000.0
September 2012,,354644000.0,364050000.0,11608827000.0,5385669000.0
December 2012,,370029000.0,364050000.0,11734306000.0,5533665000.0
March 2013,,369000000.0,384900000.0,11452600000.0,5301900000.0
June 2013,,418100000.0,478100000.0,11963700000.0,5897100000.0
September 2013,,448700000.0,372500000.0,13629100000.0,7647200000.0
December 2013,,448700000.0,214400000.0,13378200000.0,7550500000.0
March 2014,,494100000.0,279700000.0,12704500000.0,6942000000.0
June 2014,,491800000.0,597800000.0,15601900000.0,8107000000.0
September 2014,,497600000.0,508500000.0,16403300000.0,8836100000.0
December 2014,,544400000.0,613900000.0,17340100000.0,9712600000.0
March 2015,,529200000.0,718900000.0,17480500000.0,9665400000.0
June 2015,,616800000.0,356200000.0,17745700000.0,9883500000.0
September 2015,,550300000.0,-34100000.0,27369200000.0,10152400000.0
December 2015,,609100000.0,561000000.0,26964400000.0,9400900000.0
March 2016,,543000000.0,801000000.0,25963900000.0,8386000000.0
June 2016,,732100000.0,598200000.0,26562000000.0,9169000000.0
September 2016,,698000000.0,171000000.0,26753700000.0,9575600000.0
December 2016,,684900000.0,429000000.0,28085600000.0,10867500000.0
March 2017,,620000000.0,932000000.0,28820000000.0,11617000000.0
June 2017,,939000000.0,1101000000.0,30306000000.0,13136000000.0
September 2017,,608000000.0,988000000.0,31736000000.0,14783000000.0
December 2017,,774000000.0,-81000000.0,30141000000.0,14892000000.0
March 2018,,864000000.0,846000000.0,34556000000.0,7872000000.0
June 2018,,790000000.0,1045000000.0,33444000000.0,6853000000.0
September 2018,,746000000.0,1082000000.0,34215000000.0,7827000000.0
December 2018,,850000000.0,1073000000.0,35480000000.0,9067000000.0
March 2019,,773000000.0,,37639000000.0,10981000000.0
June 2019,,793000000.0,,39183000000.0,12683000000.0
September 2019,,781000000.0,,41363000000.0,14454000000.0
