,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2013,5446.0,,-5446.0,24367.0,24367.0,
September 2013,6000.0,,-6000.0,,,
December 2013,3374.0,,-3374.0,12993.0,12993.0,
March 2014,4000.0,,-4000.0,34994.0,34994.0,
June 2014,25288.0,,-25288.0,18705.0,18705.0,
September 2014,7548.0,,-7548.0,6472.0,6472.0,
December 2014,0.0,,7548.0,,,
March 2015,23493.0,,-23493.0,0.0,0.0,
June 2015,44712.0,,-52260.0,0.0,0.0,
September 2015,6277.0,0.0,-6277.0,0.0,0.0,
December 2015,28275.0,0.0,-28275.0,0.0,,
March 2016,1066896.0,1000000.0,-1066896.0,0.0,,
June 2016,,,,704748.0,,
September 2016,32917.0,0.0,-32917.0,165940.0,,
December 2016,102589.0,0.0,-101084.0,,,
March 2017,87582.0,0.0,11040.0,728.0,,
June 2017,,,,10450.0,10450.0,0.0
September 2017,492994.0,59291.0,-447172.0,,,
December 2017,551965.0,46640.0,-559738.0,807900.0,788510.0,19390.0
