,NetIncomeLoss,Assets,AssetsCurrent
March 2010,485168.0,,
June 2010,2761906.0,,
September 2010,18740269.0,,
December 2010,9523201.0,52304295.0,22458981.0
March 2011,-2646333.0,,
June 2011,1754499.0,51753141.0,22269152.0
September 2011,-2576526.0,46024346.0,17186935.0
December 2011,5257519.0,39446416.0,14415697.0
March 2012,-208498.0,39435320.0,15290772.0
June 2012,-850725.0,,
September 2012,-868445.0,39534687.0,17218584.0
December 2012,-1170777.0,38158415.0,16564060.0
March 2013,-1313463.0,38918574.0,18017534.0
June 2013,-1456348.0,38114744.0,17589283.0
September 2013,-723445.0,39339139.0,19476937.0
December 2013,-15965193.0,23533381.0,14315874.0
March 2014,-806021.0,23855242.0,15306896.0
June 2014,-759058.0,23698362.0,15414262.0
September 2014,-1007135.0,21772443.0,14327662.0
