,OperatingExpenses,NetIncomeLoss,Assets
March 2016,916245.0,49121.0,
June 2016,1187455.0,-12306.0,61404457.0
September 2016,1393703.0,-217372.0,60567624.0
December 2016,1413259.0,564692.0,61648625.0
March 2017,1555105.0,-14266.0,61169046.0
June 2017,1622951.0,18089.0,60663372.0
September 2017,1857885.0,-129346.0,60228378.0
December 2017,1759381.0,-20767.0,59873308.0
March 2018,1663989.0,59126.0,59574311.0
June 2018,1639175.0,395474.0,59562771.0
September 2018,1586637.0,89368.0,58900449.0
December 2018,1795606.0,75480.0,58588298.0
March 2019,1829171.0,187823.0,58393327.0
June 2019,1846017.0,136845.0,57976272.0
September 2019,1827051.0,249233.0,58121444.0
December 2019,1765259.0,16718.0,67661343.0
March 2020,2123880.0,-356424.0,66842865.0
June 2020,1954340.0,-22144.0,65952473.0
September 2020,1981202.0,337124.0,65483497.0
December 2020,1916890.0,315785.0,64945375.0
March 2021,1978255.0,411247.0,64719421.0
June 2021,1939903.0,861299.0,71360836.0
September 2021,1946479.0,629062.0,65826374.0
December 2021,1959233.0,1379643.0,66549241.0
March 2022,2146108.0,283207.0,66361811.0
June 2022,2080076.0,404200.0,66926429.0
