,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2006,327172.1666666667,171446.7142857143,,-10791.5,,
December 2006,327172.1666666667,171446.7142857143,,-10791.5,,
March 2007,327172.1666666667,171446.7142857143,,-120750.25,,
June 2007,327172.1666666667,171446.7142857143,,-120750.25,,
September 2007,327172.1666666667,171446.7142857143,,-120750.25,,
December 2007,327172.1666666667,171446.7142857143,,-120750.25,,
March 2008,327172.1666666667,171446.7142857143,,-201495.75,,
June 2008,327172.1666666667,171446.7142857143,,-201495.75,,
September 2008,327172.1666666667,171446.7142857143,,-201495.75,,
December 2008,327172.1666666667,171446.7142857143,,-201495.75,,
March 2009,327172.1666666667,171446.7142857143,,-567654.5,,
June 2009,327172.1666666667,171446.7142857143,,-567654.5,,
September 2009,327172.1666666667,171446.7142857143,,-567654.5,,
December 2009,327172.1666666667,171446.7142857143,,-567654.5,,
March 2010,327172.1666666667,385315.0,,-298067.0,,
June 2010,327172.1666666667,426315.0,,-325199.0,,
September 2010,327172.1666666667,342739.0,,-551307.0,,
December 2010,327172.1666666667,378597.0,,-1572916.0,727832.0,520449.0
March 2011,943385.75,516232.0,23563.666666666668,-861982.0,,
June 2011,943385.75,601086.0,23563.666666666668,-898602.0,2312433.0,2124489.0
September 2011,943385.75,580138.0,23563.666666666668,-906443.0,3945096.0,3731892.0
December 2011,943385.75,742535.0,-49411.0,-1107441.0,3035788.0,2507460.0
March 2012,1127546.0,698064.0,9625.0,-1124105.0,1851661.0,1215142.0
June 2012,1277066.0,823589.0,13405.0,-1276873.0,,
September 2012,1272372.0,800787.0,247770.0,-1442425.0,956542.0,348547.0
December 2012,778502.0,361003.0,91345.0,-1254728.0,653950.0,64847.0
March 2013,587608.0,151513.0,140544.0,-946001.0,793767.0,256914.0
June 2013,511098.0,214742.0,91387.0,-882658.0,528881.0,218341.0
September 2013,461441.0,27884.0,142433.0,-512570.0,360453.0,115810.0
December 2013,275427.0,40111.0,174180.0,-377988.0,341659.0,146284.0
March 2014,213267.0,13729.0,12154.0,-206813.0,260140.0,105460.0
