,NetIncomeLoss,Assets
March 2016,936468.0,
June 2016,913477.0,
September 2016,1040372.0,
December 2016,1016101.0,379831359.0
March 2017,983557.0,398620790.0
June 2017,1134889.0,400377855.0
September 2017,1014456.0,397955903.0
December 2017,656339.0,402904469.0
March 2018,1122118.0,411337558.0
June 2018,1145065.0,412423345.0
September 2018,1308688.0,412184364.0
December 2018,1136805.0,417157877.0
March 2019,1096287.0,428483732.0
June 2019,1225821.0,436448796.0
September 2019,1177910.0,434505512.0
December 2019,1060786.0,442215098.0
March 2020,843307.0,459601380.0
June 2020,1036055.0,504493118.0
September 2020,385247.0,513477745.0
December 2020,417394.0,677317082.0
March 2021,2029575.0,696382354.0
June 2021,2032219.0,707486655.0
September 2021,2122547.0,716742204.0
December 2021,1965265.0,716677255.0
March 2022,2050802.0,717923641.0
June 2022,2050733.0,709756440.0
