,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,225000.0,5011985.0,1511382.0,,
June 2010,225000.0,5387357.0,2281616.0,,
September 2010,225000.0,5102787.0,,,
December 2010,225000.0,4733411.0,,71809028.0,50769647.0
March 2011,300000.0,5725544.0,2204883.0,,
June 2011,300000.0,5686772.0,2701792.0,76596521.0,56248587.0
September 2011,300000.0,5219840.0,,78845837.0,57595232.0
December 2011,300000.0,4734844.0,,79721000.0,58040394.0
March 2012,325000.0,5518525.0,,80345484.0,56627113.0
June 2012,325000.0,5391757.0,,83863255.0,58142227.0
September 2012,325000.0,5155712.0,,87528341.0,59788081.0
December 2012,325000.0,5465203.0,,98617000.0,64494043.0
March 2013,300000.0,5945949.0,2819000.0,99067965.0,64584513.0
June 2013,300000.0,6075073.0,2819000.0,101924979.0,66144420.0
September 2013,300000.0,5678614.0,2819000.0,104340252.0,67994828.0
December 2013,300000.0,5540364.0,2819000.0,104908000.0,68720000.0
March 2014,300000.0,5892000.0,1961000.0,105691000.0,69206000.0
June 2014,300000.0,6466000.0,1961000.0,108884000.0,67573000.0
September 2014,300000.0,5871000.0,2066000.0,112138000.0,68173000.0
December 2014,300000.0,5618000.0,1571000.0,113690000.0,68413000.0
March 2015,325000.0,6024000.0,1653000.0,114026000.0,61329000.0
June 2015,325000.0,6776000.0,2272000.0,118262000.0,64821000.0
September 2015,325000.0,5604000.0,1992000.0,120237000.0,65569000.0
December 2015,325000.0,5604000.0,1676000.0,119635000.0,63603000.0
March 2016,325000.0,5904000.0,1075000.0,118964000.0,62376000.0
June 2016,325000.0,6470000.0,2735000.0,124979000.0,66986000.0
September 2016,325000.0,6027000.0,2669000.0,128043000.0,69635000.0
December 2016,325000.0,5704000.0,1491000.0,127934000.0,69847000.0
March 2017,275000.0,6316000.0,2171000.0,131519000.0,72958000.0
June 2017,275000.0,6061000.0,2630000.0,133690000.0,73379000.0
September 2017,275000.0,5693000.0,1695000.0,137091000.0,75639000.0
December 2017,275000.0,5775000.0,2714000.0,138207000.0,75074000.0
March 2018,2625000.0,6592000.0,1777000.0,194224000.0,58099000.0
June 2018,2625000.0,7417000.0,3990000.0,193342000.0,57548000.0
September 2018,2625000.0,6541000.0,4134000.0,193760000.0,58319000.0
December 2018,2625000.0,7104000.0,4410000.0,189598000.0,55626000.0
March 2019,2375000.0,7244000.0,3734000.0,192663000.0,55048000.0
June 2019,2375000.0,7799000.0,4598000.0,194965000.0,57934000.0
September 2019,2375000.0,7183000.0,5641000.0,200338000.0,64100000.0
December 2019,2375000.0,7025000.0,5777000.0,188758000.0,53250000.0
March 2020,2050000.0,7752000.0,3891000.0,194213000.0,59775000.0
June 2020,2050000.0,6665000.0,2318000.0,197219000.0,63915000.0
September 2020,2050000.0,6791000.0,2988000.0,200664000.0,68563000.0
December 2020,2050000.0,6285000.0,4172000.0,203204000.0,71864000.0
March 2021,2125000.0,7309000.0,4163000.0,209180000.0,78041000.0
June 2021,2125000.0,7228000.0,4715000.0,217286000.0,86466000.0
September 2021,2125000.0,6806000.0,3789000.0,220686000.0,91133000.0
December 2021,2125000.0,8137000.0,3219000.0,334132000.0,87320000.0
