,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2006,7973.866666666667,-160.66666666666666,,,
March 2007,7973.866666666667,-160.66666666666666,,,
June 2007,7973.866666666667,-160.66666666666666,,,
September 2007,7973.866666666667,-8105.75,,,
December 2007,7973.866666666667,-8105.75,,,
March 2008,7973.866666666667,-8105.75,,,
June 2008,7973.866666666667,-8105.75,,,
September 2008,7973.866666666667,-5416.0,,,
December 2008,7973.866666666667,-5416.0,,,
March 2009,7973.866666666667,-5416.0,,,
June 2009,7973.866666666667,-5416.0,,,
September 2009,7973.866666666667,-16031.0,,,
December 2009,7973.866666666667,-16031.0,,,
March 2010,7973.866666666667,-16031.0,,,
June 2010,7973.866666666667,-16031.0,,,
September 2010,26511.0,-26511.0,,,
December 2010,26303.0,-26303.0,,,
March 2011,26386.0,-26386.0,,,
June 2011,34769.0,-34769.0,,,
September 2011,25153.0,-25153.0,,,
December 2011,26357.0,-26357.0,,,
March 2012,26700.0,-26700.0,,,
June 2012,-78210.0,203549.0,,,
September 2012,231072.0,-231072.0,,,
December 2012,49923.0,-49923.0,,,
March 2013,38937.0,-38937.0,,,
June 2013,29116.0,13140.0,,,
September 2013,23047.0,-23047.0,,,
December 2013,23981.0,-18914.0,,,
March 2014,18914.0,-23981.0,,,
June 2014,30350.0,-30350.0,,,
September 2014,49721.0,-49721.0,,,
December 2014,36785.0,-49069.0,,,
March 2015,49069.0,-49069.0,,,
June 2015,171353.0,-159069.0,,,
September 2015,41911.0,-39197.0,,,
December 2015,72311.0,-65023.0,,,
March 2016,95121.0,-84967.0,,,
June 2016,-9892.0,4037.0,,,
September 2016,60474.0,-550294.0,,,
December 2016,15616.0,-19699.0,,,
March 2017,32648.0,-33426.0,,,
June 2017,26077.0,-16816.0,,,
September 2017,88499.0,-97430.0,,,
December 2017,138921.0,-135439.0,,,
March 2018,192883.0,-206399.0,,,
June 2018,329483.0,-330508.0,,,
September 2018,104269.0,-110027.0,,,
December 2018,407864.0,-323874.0,,,
March 2019,70766.0,-62974.0,,,
June 2019,-16061.0,-74702.0,,,
September 2019,52907.0,-54567.0,,,
December 2019,37280.0,-41111.0,,,
March 2020,25803.0,-29185.0,,,
June 2020,74886.0,89846.0,,,
September 2020,61221.0,-40200.0,,,
December 2020,42914.0,-22877.0,,,
March 2021,34556.0,-38535.0,,,
June 2021,39219.0,-141356.0,,,
September 2021,51497.0,-53481.0,,,
December 2021,37570.0,-28508.0,,,
March 2022,31272.0,-32857.0,,,
