,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,65225000.0,14400000.0,50900000.0,9300000.0,,
September 2009,65225000.0,14400000.0,50900000.0,9300000.0,,
December 2009,65225000.0,14400000.0,50900000.0,9300000.0,,
March 2010,65225000.0,14400000.0,50900000.0,9300000.0,,
June 2010,67300000.0,14800000.0,52600000.0,6800000.0,,
September 2010,73900000.0,15000000.0,54500000.0,80900000.0,,
December 2010,76500000.0,15700000.0,53400000.0,-4000000.0,,
March 2011,72900000.0,15800000.0,52300000.0,4400000.0,,
June 2011,75900000.0,15100000.0,55500000.0,-2800000.0,,
September 2011,80700000.0,14400000.0,57400000.0,-1200000.0,,
December 2011,73000000.0,14300000.0,55900000.0,4600000.0,,
March 2012,70500000.0,14800000.0,54100000.0,49200000.0,,
June 2012,75100000.0,14500000.0,57900000.0,-2100000.0,,
September 2012,78000000.0,13900000.0,54400000.0,-1900000.0,,
December 2012,74300000.0,13800000.0,52800000.0,2100000.0,,
March 2013,69800000.0,13800000.0,54500000.0,-1700000.0,,
June 2013,72400000.0,13500000.0,50700000.0,2700000.0,,
September 2013,76300000.0,14200000.0,49200000.0,-1400000.0,,
December 2013,52800000.0,10600000.0,32200000.0,-6800000.0,620500000.0,239100000.0
March 2014,127700000.0,26300000.0,88200000.0,-13600000.0,1325600000.0,557600000.0
June 2014,148600000.0,31900000.0,91800000.0,800000.0,1307900000.0,557100000.0
September 2014,163300000.0,30300000.0,87400000.0,-5300000.0,1271400000.0,530600000.0
December 2014,149500000.0,29800000.0,77300000.0,10800000.0,1278800000.0,540100000.0
March 2015,135600000.0,26900000.0,81600000.0,5300000.0,1197900000.0,486800000.0
June 2015,159500000.0,34000000.0,91800000.0,-11600000.0,1894000000.0,607200000.0
September 2015,162700000.0,35400000.0,94700000.0,-8100000.0,1860900000.0,590800000.0
December 2015,71100000.0,5900000.0,62900000.0,-6300000.0,1856600000.0,552500000.0
March 2016,168700000.0,36800000.0,97200000.0,-22400000.0,1794000000.0,512200000.0
June 2016,146000000.0,26500000.0,87900000.0,-10800000.0,1775000000.0,507200000.0
September 2016,76200000.0,23000000.0,82900000.0,25100000.0,1760000000.0,520800000.0
December 2016,91300000.0,10200000.0,71800000.0,-209200000.0,1561400000.0,543300000.0
March 2017,122600000.0,22800000.0,83400000.0,-21100000.0,1091200000.0,393900000.0
June 2017,128600000.0,22500000.0,84900000.0,-100000.0,1104700000.0,410000000.0
September 2017,148200000.0,22500000.0,81500000.0,-26800000.0,1646400000.0,464800000.0
December 2017,211300000.0,36700000.0,118100000.0,-1700000.0,1630500000.0,451200000.0
March 2018,187800000.0,36600000.0,115900000.0,-21000000.0,1588400000.0,435300000.0
June 2018,190400000.0,38100000.0,111200000.0,15400000.0,1491800000.0,397200000.0
September 2018,176800000.0,36100000.0,103000000.0,-6700000.0,1454700000.0,371600000.0
