,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets
June 1999,35.59322033898305,-503.3333333333333,
September 1999,35.59322033898305,-503.3333333333333,
December 1999,35.59322033898305,-503.3333333333333,
March 2000,35.59322033898305,-147.5,
June 2000,35.59322033898305,-147.5,
September 2000,35.59322033898305,-147.5,
December 2000,35.59322033898305,-147.5,
March 2001,35.59322033898305,0.0,
June 2001,35.59322033898305,0.0,
September 2001,35.59322033898305,0.0,
December 2001,35.59322033898305,0.0,
March 2002,35.59322033898305,0.0,
June 2002,35.59322033898305,0.0,
September 2002,35.59322033898305,0.0,
December 2002,35.59322033898305,0.0,
March 2003,35.59322033898305,0.0,
June 2003,35.59322033898305,0.0,
September 2003,35.59322033898305,0.0,
December 2003,35.59322033898305,0.0,
March 2004,35.59322033898305,0.0,
June 2004,35.59322033898305,0.0,
September 2004,35.59322033898305,0.0,
December 2004,35.59322033898305,0.0,
March 2005,35.59322033898305,0.0,
June 2005,35.59322033898305,0.0,
September 2005,35.59322033898305,0.0,
December 2005,35.59322033898305,0.0,
March 2006,35.59322033898305,0.0,
June 2006,35.59322033898305,0.0,
September 2006,35.59322033898305,0.0,
December 2006,35.59322033898305,0.0,
March 2007,35.59322033898305,0.0,
June 2007,35.59322033898305,0.0,
September 2007,35.59322033898305,0.0,
December 2007,35.59322033898305,0.0,
March 2008,35.59322033898305,0.0,
June 2008,35.59322033898305,0.0,
September 2008,35.59322033898305,0.0,
December 2008,35.59322033898305,0.0,
March 2009,35.59322033898305,0.0,
June 2009,35.59322033898305,0.0,
September 2009,35.59322033898305,0.0,
December 2009,35.59322033898305,0.0,
March 2010,35.59322033898305,0.0,
June 2010,35.59322033898305,0.0,
September 2010,35.59322033898305,0.0,
December 2010,35.59322033898305,0.0,
March 2011,35.59322033898305,0.0,
June 2011,35.59322033898305,0.0,
September 2011,35.59322033898305,0.0,
December 2011,35.59322033898305,0.0,
March 2012,35.59322033898305,0.0,
June 2012,35.59322033898305,0.0,
September 2012,35.59322033898305,0.0,
December 2012,35.59322033898305,0.0,
March 2013,35.59322033898305,0.0,
June 2013,35.59322033898305,0.0,
September 2013,35.59322033898305,0.0,
December 2013,35.59322033898305,0.0,2500.0
March 2014,4200.0,-4200.0,
June 2014,4200.0,-4200.0,2500.0
September 2014,0.0,0.0,2500.0
