,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2014,2631653.75,827834.25,897075.0,,
June 2014,2631653.75,827834.25,897075.0,,
September 2014,2631653.75,827834.25,897075.0,,
December 2014,2631653.75,827834.25,897075.0,,
March 2015,2765309.0,966098.0,-57500.0,,
June 2015,2717331.0,1057755.0,-171352.0,,
September 2015,2846106.0,1075228.0,669.0,,
December 2015,3646865.0,1158319.0,-42159.0,15260414.0,9379146.0
March 2016,3560830.0,1321686.0,139153.0,,
June 2016,3572713.0,1342403.0,1311209.0,16004819.0,10443138.0
September 2016,4345965.0,1432581.0,1183044.0,28635251.0,23137186.0
December 2016,4345198.0,1525462.0,1100302.0,56063503.0,50812764.0
March 2017,4862979.0,1596799.0,385090.0,55063621.0,49799493.0
June 2017,6248678.0,1819288.0,-70121.0,56132875.0,45691814.0
September 2017,5803260.0,2094774.0,234353.0,55965681.0,45696612.0
December 2017,5418089.0,1808139.0,591933.0,56297908.0,46082607.0
March 2018,7357840.0,2269114.0,-1105791.0,53224825.0,42858684.0
June 2018,10250807.0,2418325.0,-3190347.0,50615698.0,40364360.0
September 2018,6558000.0,2475000.0,437000.0,51338563.0,41312594.0
December 2018,5730000.0,2156677.0,1275000.0,52907000.0,43085000.0
March 2019,6607060.0,2338324.0,336443.0,52643049.0,43064864.0
June 2019,6189000.0,2203000.0,662000.0,55802000.0,46042000.0
September 2019,6280000.0,2403000.0,-135000.0,55140000.0,45087000.0
December 2019,5868000.0,2044676.0,63000.0,54726000.0,45111000.0
March 2020,6635000.0,2418000.0,-1202000.0,52342000.0,42651000.0
June 2020,5992000.0,2224000.0,-736000.0,51322000.0,41733000.0
September 2020,6229000.0,2231000.0,-261000.0,54249000.0,44707000.0
December 2020,6913000.0,2284000.0,-1080000.0,54927000.0,45433000.0
March 2021,8778000.0,2706000.0,237000.0,69361000.0,35673000.0
June 2021,10033000.0,2726000.0,-2609000.0,71143000.0,38200000.0
September 2021,8592000.0,2698000.0,-3069000.0,69192000.0,37350000.0
December 2021,9328000.0,2790000.0,-4646000.0,66390000.0,35489000.0
March 2022,9582000.0,3242000.0,-2521000.0,66995000.0,37000000.0
June 2022,9106000.0,2962000.0,-1619000.0,59045000.0,29716000.0
