,OperatingExpenses,NetIncomeLoss,Assets
March 2010,19852275.0,4074306.0,
June 2010,18898104.0,5767790.0,
September 2010,19336169.0,8093227.0,
December 2010,22138275.0,2748114.0,422063896.0
March 2011,20569466.0,7288025.0,
June 2011,21704862.0,7140823.0,441329664.0
September 2011,20837290.0,7702462.0,452719464.0
December 2011,22963314.0,6991808.0,464884585.0
March 2012,23061795.0,9269762.0,475679495.0
June 2012,23037525.0,8984789.0,487974443.0
September 2012,21822974.0,9177813.0,501792778.0
December 2012,25133871.0,5316351.0,518288705.0
March 2013,24604989.0,9093865.0,525648047.0
June 2013,24334033.0,8427249.0,530182553.0
September 2013,24405471.0,8516609.0,544843567.0
December 2013,24926539.0,8370038.0,561761061.0
March 2014,26528080.0,10784612.0,573979070.0
June 2014,25079152.0,9776449.0,582290576.0
September 2014,27210452.0,7271493.0,592112506.0
December 2014,27940534.0,5501192.0,605588045.0
March 2015,29571467.0,8555990.0,617206562.0
June 2015,27692223.0,8627996.0,626243574.0
September 2015,28689206.0,5184299.0,649151568.0
December 2015,28878237.0,3497388.0,674413809.0
March 2016,28688671.0,5969546.0,681435281.0
June 2016,28718674.0,3148874.0,685867010.0
September 2016,27768750.0,178281.0,689789785.0
December 2016,27127030.0,-8253100.0,673984714.0
March 2017,32373349.0,3430829.0,680212153.0
June 2017,31620307.0,3874998.0,697961615.0
September 2017,32272286.0,5637339.0,710162859.0
December 2017,35940175.0,1962588.0,718235393.0
March 2018,36141276.0,3714535.0,715900669.0
June 2018,34104002.0,7259306.0,727524022.0
September 2018,34621478.0,6208519.0,740273029.0
December 2018,39613968.0,158571.0,796367737.0
March 2019,39197953.0,4504291.0,833128184.0
June 2019,37645609.0,3860959.0,
September 2019,38930995.0,3434083.0,905106632.0
December 2019,37769750.0,1549040.0,939179578.0
March 2020,40485116.0,1889521.0,936127805.0
June 2020,38250018.0,4865426.0,936622689.0
September 2020,42217199.0,4585512.0,961328501.0
December 2020,41557910.0,4549803.0,1013656372.0
March 2021,44956415.0,11128379.0,1004286277.0
June 2021,44037472.0,10771175.0,1040126841.0
September 2021,46029776.0,10224566.0,1081242149.0
December 2021,40544650.0,9736887.0,1118221935.0
March 2022,46756004.0,6063906.0,1109401940.0
June 2022,47851532.0,9115639.0,1132446835.0
