,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2010,140578.0,126051.0,-115771.0,,
December 2010,146762.0,101822.0,-20885.0,,
March 2011,146762.0,167789.0,-40690.0,,
June 2011,146762.0,167159.0,-196765.0,,
September 2011,22130.0,22130.0,-63086.0,,
December 2011,28429.0,28429.0,-32102.0,,
March 2012,49500.0,49500.0,-121062.0,,
June 2012,59414.0,59414.0,-27996.0,,
September 2012,72981.0,72981.0,-42501.0,,
December 2012,98152.0,98152.0,-30278.0,,
March 2013,62688.0,62688.0,-6856.0,,
