,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2007,197224500.0,-77161750.0,,
September 2007,197224500.0,-77161750.0,,
December 2007,197224500.0,-77161750.0,,
March 2008,197224500.0,-77161750.0,,
June 2008,123386000.0,-132719000.0,,
September 2008,138036000.0,-135874000.0,,
December 2008,208814000.0,47363000.0,,
March 2009,178254000.0,706903000.0,,
June 2009,103217000.0,-133634000.0,,
September 2009,129685000.0,-128587000.0,,
December 2009,194661000.0,50635000.0,,
March 2010,203936000.0,690828000.0,,
June 2010,117029000.0,-130681000.0,,
September 2010,108943000.0,-109049000.0,,
December 2010,190639000.0,-12721000.0,,
March 2011,277525000.0,658561000.0,,
June 2011,108166000.0,-175098000.0,,
September 2011,103755000.0,-141724000.0,,
December 2011,211736000.0,-3349000.0,,
March 2012,194718000.0,586103000.0,,
June 2012,75478000.0,-107441000.0,,
September 2012,90327000.0,-105243000.0,,
December 2012,186997000.0,-17708000.0,,
March 2013,251667000.0,664340000.0,,
June 2013,96697000.0,-115187000.0,,
September 2013,94092000.0,-104943000.0,,
December 2013,174448000.0,-214711000.0,,
March 2014,268191000.0,909998000.0,,
June 2014,97200000.0,-116232000.0,,
September 2014,97379000.0,-111998000.0,,
December 2014,189547000.0,-36948000.0,,
March 2015,269376000.0,738841000.0,,
June 2015,98192000.0,-99659000.0,,
September 2015,135847000.0,-145007000.0,,
December 2015,201872000.0,-81729000.0,,
March 2016,283498000.0,700662000.0,,
June 2016,98823000.0,-123673000.0,,
September 2016,113652000.0,-146220000.0,,
December 2016,187897000.0,-104514000.0,,
March 2017,275581000.0,783352000.0,,
June 2017,95249000.0,-130567000.0,,
September 2017,116846000.0,-153566000.0,,
December 2017,169098000.0,-245645000.0,,
March 2018,286959000.0,1142927000.0,,
June 2018,105740000.0,-152670000.0,,
September 2018,113319000.0,-176276000.0,,
December 2018,185458000.0,-126454000.0,,
March 2019,317650000.0,877909000.0,,
June 2019,116136000.0,-150247000.0,,
September 2019,150334000.0,-187999000.0,,
December 2019,209288000.0,-129683000.0,,
March 2020,268603000.0,460403000.0,,
June 2020,81670000.0,-10550000.0,,
September 2020,139992000.0,-62256000.0,,
December 2020,144384000.0,-255751000.0,,
March 2021,336833000.0,758247000.0,,
June 2021,98988000.0,89610000.0,4014388000.0,2080382000.0
September 2021,125864000.0,-151601000.0,3368027000.0,1495748000.0
December 2021,146793000.0,-190605000.0,3100055000.0,1239604000.0
March 2022,344937000.0,673177000.0,3781127000.0,1868036000.0
June 2022,219517000.0,222703000.0,3269158000.0,1384458000.0
