,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,2105575.0,-700061.0,,
June 2010,2186432.0,221879.0,,
September 2010,5525911.0,-3878850.0,,
December 2010,2548154.0,-1438318.0,809378.0,761324.0
March 2011,1602166.0,-654574.0,,
June 2011,2008966.0,-431800.0,742496.0,650161.0
September 2011,1830814.0,-1093478.0,462926.0,371751.0
December 2011,1501599.0,-847937.0,514987.0,429679.0
March 2012,1728413.0,-935033.0,639822.0,550350.0
June 2012,1744806.0,-1231428.0,588765.0,501598.0
September 2012,11861763.0,-1004374.0,825910.0,524309.0
December 2012,-8378258.0,-1714855.0,660738.0,364196.0
March 2013,1185175.0,-905938.0,751637.0,479130.0
