,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2258886.0,,2258886.0,-2164652.0,,,
June 2010,2045237.0,,2004878.0,-2164652.0,,,
September 2010,1319286.0,,1319286.0,-1695827.0,,,
December 2010,1274321.0,,1274321.0,-4888766.0,5780044.0,2712711.0,3067333.0
March 2011,1793741.0,,1793741.0,-6277552.0,,,
June 2011,1662144.0,,1662144.0,589279.0,6505705.0,3016550.0,3489155.0
September 2011,1309173.0,,1309173.0,-54662.0,5560162.0,2169621.0,3390541.0
December 2011,926640.0,,926640.0,-1198236.0,4279880.0,993775.0,3286105.0
March 2012,936275.0,,936275.0,-5036224.0,4548522.0,1122454.0,3426068.0
June 2012,1007192.0,,1007192.0,-476802.0,4727957.0,1380588.0,3347369.0
September 2012,1459420.0,,1459420.0,-14188156.0,4418011.0,1292517.0,3125494.0
December 2012,1304791.0,,1304791.0,10117426.0,4531196.0,1550189.0,2981007.0
March 2013,1833450.0,56678.0,1776772.0,-11340144.0,5601346.0,2774667.0,2826679.0
June 2013,1624701.0,0.0,1624701.0,3082227.0,4716809.0,2044144.0,2672665.0
September 2013,1613758.0,7189.0,1613758.0,-2507204.0,4989740.0,2473062.0,2516678.0
December 2013,1473989.0,2000.0,1464800.0,-2667140.0,3867980.0,1505132.0,2362848.0
March 2014,1499987.0,398377.0,1101610.0,-1438069.0,3559560.0,1342588.0,2216972.0
June 2014,1518291.0,397990.0,1120301.0,-1574077.0,3105545.0,1030247.0,2075298.0
September 2014,1400861.0,365345.0,1035516.0,-1412960.0,3177248.0,1059131.0,2118117.0
December 2014,936148.0,215899.0,720249.0,-1154602.0,3069594.0,1846226.0,1223368.0
March 2015,4874816.0,0.0,4874816.0,-7702574.0,2038757.0,877103.0,1161654.0
June 2015,1233655.0,0.0,1233655.0,-13608811.0,1667191.0,567187.0,1100004.0
September 2015,772957.0,0.0,772957.0,-1565192.0,1491300.0,982646.0,508654.0
December 2015,-3204915.0,181713.0,-3386628.0,-1099854.0,1354447.0,852021.0,502426.0
March 2016,435026.0,,435026.0,-656237.0,921336.0,446073.0,475263.0
June 2016,693058.0,,693058.0,-659726.0,674610.0,240475.0,434135.0
September 2016,529287.0,,529287.0,-696001.0,818257.0,408031.0,410226.0
December 2016,,,,,549208.0,154457.0,394751.0
March 2017,372604.0,,372604.0,-844301.0,781254.0,320985.0,460269.0
