,NetIncomeLoss,Assets
March 2010,-29384.5,
June 2010,-29384.5,
September 2010,65338.0,
December 2010,-142239.0,95589789.0
March 2011,21854.0,
June 2011,23436.0,
September 2011,27572.0,95914253.0
December 2011,-52582.0,96262457.0
March 2012,26890.0,96860259.0
June 2012,-63329.0,98484629.0
September 2012,38790.0,99468194.0
December 2012,-65054.0,102531948.0
March 2013,50566.0,106206608.0
June 2013,61303.0,107090510.0
September 2013,62901.0,107261131.0
December 2013,47020.0,107712731.0
March 2014,73185.0,110490482.0
June 2014,81888.0,110989461.0
September 2014,117481.0,112864013.0
December 2014,117891.0,115905993.0
March 2015,55415.0,120236370.0
June 2015,74920.0,128081926.0
September 2015,80960.0,136222559.0
December 2015,59907.0,151337267.0
March 2016,69844.0,155138570.0
June 2016,52984.0,158268684.0
September 2016,42149.0,165152341.0
