,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2013,1253.5,-1253.5,,
September 2013,1253.5,-1253.5,,
December 2013,2950.0,-2950.0,,
March 2014,2800.0,-2800.0,,
June 2014,3132.0,-3132.0,6100.0,6100.0
September 2014,6048.0,-6048.0,,
December 2014,2240.0,-2240.0,,
March 2015,2256.0,-2256.0,7480.0,7480.0
June 2015,4924.0,-4924.0,11224.0,11224.0
September 2015,15800.0,-15800.0,36900.0,36900.0
December 2015,1800.0,-1800.0,22900.0,22900.0
March 2016,6165.0,-6165.0,15600.0,15600.0
June 2016,3635.0,-3635.0,14935.0,14935.0
September 2016,3466.0,-3466.0,6500.0,6500.0
December 2016,3230.0,-3230.0,7534.0,7534.0
March 2017,5260.0,-5260.0,4304.0,4304.0
June 2017,3000.0,-3000.0,0.0,
September 2017,2000.0,-2000.0,0.0,
December 2017,38614.0,-36143.0,,
March 2018,-23475.0,-10600.0,2471.0,2471.0
June 2018,9249.0,-8915.0,3396.0,3396.0
September 2018,14222.0,-14001.0,3730.0,3730.0
December 2018,5249.0,-9200.0,3951.0,3951.0
March 2019,6747.0,-6747.0,,
June 2019,14143.0,-65119.0,0.0,
September 2019,6979.0,-16684.0,,
December 2019,38504861.0,-38516672.0,,
March 2020,6306.0,-63724.0,,
June 2020,15908.0,-38305.0,0.0,0.0
September 2020,4200.0,-18339.0,0.0,
December 2020,4974.0,-14794.0,0.0,
March 2021,4700.0,-12149.0,400.0,0.0
June 2021,13484.0,-20932.0,400.0,0.0
September 2021,7200.0,-14568.0,400.0,0.0
December 2021,4700.0,-11986.0,400.0,0.0
March 2022,4700.0,-12149.0,400.0,0.0
June 2022,16150.0,-23598.0,400.0,0.0
