,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2014,39837.0,,-39837.0,,,
September 2014,229564.0,,-232488.0,,,
December 2014,1137255.0,,-2101426.0,5822702.0,4548507.0,1274195.0
March 2015,686000.0,214000.0,-4898650.0,,,
June 2015,1061907.0,422000.0,-2981577.0,4343376.0,1934568.0,2408808.0
September 2015,1323000.0,546000.0,-2084000.0,36575179.0,29989510.0,6585669.0
December 2015,2380000.0,1098000.0,-2367000.0,47275702.0,31954969.0,15320733.0
March 2016,2178000.0,883000.0,-2174000.0,47190292.0,23263812.0,23926480.0
June 2016,2825000.0,1309000.0,-2931000.0,57128000.0,26108000.0,31020000.0
September 2016,3321000.0,1887000.0,-3517000.0,55271000.0,16308000.0,38963000.0
December 2016,4634000.0,2269000.0,-4935000.0,71529000.0,27370000.0,44159000.0
March 2017,4515000.0,2987000.0,-4894000.0,78457000.0,32016000.0,46441000.0
June 2017,8570000.0,2184000.0,-8365000.0,71933000.0,24965000.0,46968000.0
September 2017,6432000.0,1367000.0,-6290000.0,68205000.0,20174000.0,48031000.0
December 2017,7429000.0,1565000.0,-7031000.0,74442000.0,25684000.0,48758000.0
March 2018,8686000.0,,-7532000.0,69956000.0,20395000.0,49561000.0
June 2018,9716000.0,,-9927000.0,88006000.0,38584000.0,49422000.0
September 2018,9594000.0,,-9263000.0,80347000.0,31044000.0,49303000.0
December 2018,13481000.0,,-13532000.0,71371000.0,22752000.0,48619000.0
March 2019,9317000.0,,-11708000.0,69189000.0,18135000.0,51054000.0
June 2019,11858000.0,,-10501000.0,83729000.0,30647000.0,53082000.0
September 2019,13620000.0,,-11316000.0,76920000.0,19954000.0,56966000.0
December 2019,,,-11270000.0,69454000.0,27503000.0,41951000.0
March 2020,,,-4427000.0,62398000.0,17964000.0,44434000.0
June 2020,,,-3983000.0,57625000.0,11179000.0,46446000.0
September 2020,,,-1837000.0,55943000.0,7259000.0,48684000.0
December 2020,,,-15515000.0,35138000.0,8358000.0,26780000.0
March 2021,,,-4086000.0,41564000.0,13459000.0,28105000.0
June 2021,,,-8016000.0,38128000.0,17155000.0,20973000.0
September 2021,,,-1386000.0,37327000.0,16592000.0,20735000.0
December 2021,,,-4705000.0,33269000.0,12438000.0,20831000.0
March 2022,,,-4410000.0,33572000.0,12066000.0,21506000.0
June 2022,,,-3166000.0,30885000.0,24134000.0,6751000.0
