,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,-71335.25,,
June 2007,,-71335.25,,
September 2007,,-71335.25,,
December 2007,,-71335.25,,
March 2008,,-51227.5,,
June 2008,,-51227.5,,
September 2008,,-51227.5,,
December 2008,,-51227.5,,
March 2009,,-610671.0,,
June 2009,235620.66666666666,-610671.0,,
September 2009,235620.66666666666,-610671.0,,
December 2009,235620.66666666666,-610671.0,,
March 2010,49796.0,-5926.75,,
June 2010,49796.0,-5926.75,,
September 2010,14055.0,-5926.75,,
December 2010,1320222.0,-5926.75,14752.0,14752.0
March 2011,18543.0,-23707.0,,
June 2011,10271.0,-3000.0,,
September 2011,12622.0,-22265.0,398178.0,72.0
December 2011,25345.0,-22265.0,104924.0,44742.0
March 2012,18852.0,-15098.0,104137.0,43254.0
June 2012,4266.0,-7882.0,62272.0,509.0
September 2012,13929.0,-15933.0,,
December 2012,69962.0,-67866.0,336.0,336.0
March 2013,18470.0,-16153.0,2509.0,2509.0
June 2013,18470.0,-16153.0,675.0,675.0
September 2013,4801.0,26797.0,1727.0,1727.0
December 2013,8041.0,-12436.0,269.0,269.0
March 2014,28529.0,-128494.0,459739.0,459739.0
June 2014,21044.0,-128249.0,433069.0,31069.0
September 2014,8115.0,-116724.0,427084.0,25084.0
December 2014,4858.0,-113242.0,422063.0,17226.0
March 2015,10192.0,-15555.0,417485.0,12648.0
June 2015,24791.0,-27980.0,408991.0,4154.0
September 2015,8256.0,-13964.0,405556.0,719.0
December 2015,447416.0,-451889.0,15247.0,15247.0
March 2016,18850.0,-26861.0,575.0,575.0
June 2016,19169.0,-28548.0,727.0,727.0
September 2016,58154.0,-10045.0,977.0,977.0
December 2016,14417.0,-21457.0,472.0,472.0
March 2017,14433.0,-21819.0,652.0,652.0
June 2017,9201.0,-14480.0,257.0,257.0
September 2017,16641.0,-25155.0,1721.0,1721.0
December 2017,29821.0,-23268.0,15254.0,15254.0
March 2018,76747.0,-295370.0,45065.0,45065.0
June 2018,1152331.0,-1109349.0,11260.0,11260.0
September 2018,64421.0,-204813.0,14637.0,14637.0
December 2018,50622.0,-10033.0,13174.0,13174.0
March 2019,85928.0,-701803.0,2059.0,2059.0
June 2019,73976.0,-288270.0,20539.0,539.0
September 2019,73977.0,-212873.0,36858.0,16858.0
